episode,ep_reward,ep_length,reached_goal,trap_hits,traffic_hits,pg_loss,vf_loss,entropy,clip_frac,lr,ent_coef,eval_avg_reward,eval_success_rate,eval_avg_trap_hits,eval_avg_traffic_hits
1597,-62.3,43,0,1,0,0.0007,37.3716,0.4684,0.000,0.000084,0.00483,,,,
1598,98.0,45,1,0,0,0.0001,32.4591,0.6724,0.000,0.000084,0.00482,,,,
1599,-62.7,14,0,1,3,-0.0068,66.8210,0.5982,0.000,0.000084,0.00481,,,,
1600,99.9,200,1,0,9,0.0000,0.0000,0.0000,0.000,0.000084,0.00480,-77.8,0.10,0.0,6.0
1601,98.0,23,1,0,0,-0.0017,8.8505,1.0862,0.000,0.000084,0.00479,,,,
1602,103.4,7,1,0,0,0.0000,0.0000,0.0000,0.000,0.000084,0.00478,,,,
1603,-55.1,30,0,1,0,-0.0012,59.7555,0.4717,0.000,0.000084,0.00477,,,,
1604,82.5,78,1,0,1,-0.0046,4.8394,0.7530,0.000,0.000083,0.00476,,,,
1605,-69.6,54,0,1,3,0.0011,29.8093,0.6524,0.000,0.000083,0.00475,,,,
1606,101.7,21,1,0,0,0.0001,14.1300,0.9834,0.000,0.000083,0.00474,,,,
1607,-57.8,30,0,1,0,0.0002,53.0867,1.0156,0.000,0.000083,0.00473,,,,
1608,87.5,23,1,0,3,0.0002,364.2370,0.8949,0.000,0.000083,0.00472,,,,
1609,89.3,20,1,0,2,0.0008,16.8119,1.0746,0.000,0.000083,0.00471,,,,
1610,80.8,49,1,0,5,-0.0006,16.9938,0.8023,0.000,0.000083,0.00470,,,,
1611,-51.1,7,0,1,0,0.0000,0.0000,0.0000,0.000,0.000083,0.00470,,,,
1612,-48.8,6,0,1,0,0.0000,0.0000,0.0000,0.000,0.000082,0.00469,,,,
1613,100.0,1,1,0,0,0.0000,0.0000,0.0000,0.000,0.000082,0.00468,,,,
1614,-50.0,1,0,1,0,0.0000,0.0000,0.0000,0.000,0.000082,0.00467,,,,
1615,-53.5,13,0,1,0,-0.0010,103.7047,0.7236,0.000,0.000082,0.00466,,,,
1616,93.0,45,1,0,0,-0.0002,11.5996,1.0271,0.000,0.000082,0.00465,,,,
1617,-51.1,7,0,1,0,0.0000,0.0000,0.0000,0.000,0.000082,0.00464,,,,
1618,-64.9,41,0,1,2,-0.0024,30.0855,0.5881,0.000,0.000082,0.00463,,,,
1619,58.9,133,1,0,3,-0.0024,9.1762,0.8608,0.000,0.000081,0.00462,,,,
1620,77.9,86,1,0,3,0.0044,4.8894,0.6859,0.000,0.000081,0.00461,,,,
1621,95.2,17,1,0,3,-0.0004,254.7509,0.7666,0.000,0.000081,0.00460,,,,
1622,94.8,59,1,0,0,-0.0011,22.5387,0.7186,0.000,0.000081,0.00459,,,,
1623,-50.7,27,0,1,0,0.0004,55.5395,0.7781,0.000,0.000081,0.00458,,,,
1624,92.5,30,1,0,2,-0.0011,5.9010,1.0572,0.000,0.000081,0.00457,,,,
1625,101.8,3,1,0,0,0.0000,0.0000,0.0000,0.000,0.000081,0.00456,,,,
1626,91.1,32,1,0,2,-0.0005,4.3891,0.9492,0.000,0.000080,0.00455,,,,
1627,101.5,7,1,0,0,0.0000,0.0000,0.0000,0.000,0.000080,0.00454,,,,
1628,108.7,28,1,0,0,-0.0033,44.6459,0.8795,0.000,0.000080,0.00453,,,,
1629,-101.6,96,0,1,6,0.0378,36.6196,0.8113,0.000,0.000080,0.00452,,,,
1630,-56.1,34,0,1,0,0.0000,41.5980,0.7172,0.000,0.000080,0.00452,,,,
1631,47.2,109,1,0,8,0.0110,13.9975,0.9818,0.000,0.000080,0.00451,,,,
1632,-54.8,26,0,1,0,-0.0003,53.3955,0.7083,0.000,0.000080,0.00450,,,,
1633,80.0,45,1,0,5,-0.0001,184.3875,0.9963,0.000,0.000080,0.00449,,,,
1634,96.6,9,1,0,2,-0.0002,18.4011,0.8808,0.000,0.000079,0.00448,,,,
1635,-50.2,11,0,1,0,-0.0040,95.3759,1.1014,0.000,0.000079,0.00447,,,,
1636,96.8,21,1,0,2,0.0015,15.3208,0.9716,0.000,0.000079,0.00446,,,,
1637,-75.5,77,0,1,1,-0.0363,21.8073,0.9840,0.000,0.000079,0.00445,,,,
1638,-112.7,150,0,1,7,-0.0183,21.3203,0.6776,0.000,0.000079,0.00444,,,,
1639,-52.3,10,0,1,0,0.0003,116.6111,0.6919,0.000,0.000079,0.00443,,,,
1640,85.8,56,1,0,5,0.0000,13.9778,0.8396,0.000,0.000079,0.00442,,,,
1641,65.4,66,1,0,5,-0.0011,16.9733,1.0746,0.000,0.000078,0.00441,,,,
1642,82.9,67,1,0,4,-0.0102,5.1439,0.7886,0.000,0.000078,0.00440,,,,
1643,-70.7,23,0,1,0,-0.0036,58.5192,1.0617,0.000,0.000078,0.00439,,,,
1644,101.8,25,1,0,0,-0.0001,8.8802,1.0455,0.000,0.000078,0.00438,,,,
1645,104.9,13,1,0,0,0.0003,19.7353,0.8840,0.000,0.000078,0.00437,,,,
1646,100.0,1,1,0,0,0.0000,0.0000,0.0000,0.000,0.000078,0.00436,,,,
1647,102.0,33,1,0,1,0.0002,39.3913,0.8134,0.000,0.000078,0.00435,,,,
1648,90.9,29,1,0,4,-0.0001,13.0239,0.9863,0.000,0.000078,0.00434,,,,
1649,56.0,95,1,0,3,-0.0229,84.4001,1.0440,0.000,0.000077,0.00433,,,,
1650,77.5,200,1,0,18,0.0057,16.5542,0.7412,0.000,0.000077,0.00433,-89.6,0.10,0.0,5.3
1651,-50.0,12,0,1,0,0.0011,85.5835,1.0341,0.000,0.000077,0.00432,,,,
1652,-57.8,7,0,1,2,0.0000,0.0000,0.0000,0.000,0.000077,0.00431,,,,
1653,99.6,13,1,0,0,-0.0012,8.5430,1.0368,0.000,0.000077,0.00430,,,,
1654,76.4,74,1,0,3,0.1042,25.2361,0.9923,0.000,0.000077,0.00429,,,,
1655,-52.6,9,0,1,0,0.0030,113.1517,0.8797,0.000,0.000077,0.00428,,,,
1656,44.5,108,1,0,9,0.0187,19.8879,0.9274,0.000,0.000076,0.00427,,,,
1657,-45.4,9,0,1,0,-0.0027,120.2205,0.9357,0.000,0.000076,0.00426,,,,
1658,97.9,36,1,0,2,-0.0001,24.3148,0.9363,0.000,0.000076,0.00425,,,,
1659,100.0,1,1,0,0,0.0000,0.0000,0.0000,0.000,0.000076,0.00424,,,,
1660,103.3,33,1,0,0,-0.0001,22.2313,0.9519,0.000,0.000076,0.00423,,,,
1661,100.1,23,1,0,2,0.0000,203.2259,0.8396,0.000,0.000076,0.00422,,,,
1662,74.9,35,1,0,6,0.0004,35.5176,0.9724,0.000,0.000076,0.00421,,,,
1663,78.3,51,1,0,6,0.0004,36.1253,1.0783,0.000,0.000075,0.00420,,,,
1664,-60.9,21,0,1,3,-0.0012,50.7688,0.8313,0.000,0.000075,0.00419,,,,
1665,-50.5,7,0,1,0,0.0000,0.0000,0.0000,0.000,0.000075,0.00418,,,,
1666,84.6,49,1,0,3,0.0005,13.4756,0.8917,0.000,0.000075,0.00417,,,,
1667,93.7,62,1,0,0,-0.0001,12.7339,0.8094,0.000,0.000075,0.00416,,,,
1668,94.6,20,1,0,3,-0.0001,196.6838,0.9482,0.000,0.000075,0.00415,,,,
1669,101.0,8,1,0,0,0.0002,20.0015,1.0448,0.000,0.000075,0.00414,,,,
1670,25.7,129,1,0,11,0.0009,31.4944,1.0898,0.000,0.000075,0.00413,,,,
1671,87.7,51,1,0,3,-0.0005,20.5785,0.9499,0.000,0.000074,0.00413,,,,
1672,105.1,11,1,0,0,-0.0004,21.3269,0.8835,0.000,0.000074,0.00412,,,,
1673,59.0,89,1,0,7,-0.0434,53.4795,1.1367,0.000,0.000074,0.00411,,,,
1674,-104.0,114,0,1,6,-0.0024,27.5918,0.9537,0.000,0.000074,0.00410,,,,
1675,106.3,21,1,0,0,-0.0003,80.0270,0.8089,0.000,0.000074,0.00409,,,,
1676,87.1,25,1,0,2,-0.0003,11.6153,1.0752,0.000,0.000074,0.00408,,,,
1677,99.7,19,1,0,0,-0.0002,10.1816,1.1241,0.000,0.000074,0.00407,,,,
1678,-64.7,43,0,1,3,-0.0005,37.1998,0.9028,0.000,0.000073,0.00406,,,,
1679,-53.4,37,0,1,0,-0.0014,40.4241,0.8822,0.000,0.000073,0.00405,,,,
1680,69.6,64,1,0,6,-0.0004,14.5764,1.0451,0.000,0.000073,0.00404,,,,
1681,-59.6,11,0,1,0,-0.0076,88.2114,0.8288,0.000,0.000073,0.00403,,,,
1682,-56.5,30,0,1,0,-0.0015,56.8818,0.7025,0.000,0.000073,0.00402,,,,
1683,-109.8,108,0,1,13,-0.0001,28.2742,0.9592,0.000,0.000073,0.00401,,,,
1684,-49.1,2,0,1,0,0.0000,0.0000,0.0000,0.000,0.000073,0.00400,,,,
1685,-49.7,10,0,1,0,-0.0011,116.5219,0.8815,0.000,0.000073,0.00399,,,,
1686,79.3,95,1,0,3,0.0135,12.0520,0.8543,0.000,0.000072,0.00398,,,,
1687,-90.7,106,0,1,0,-0.0039,12.9292,0.9766,0.000,0.000072,0.00397,,,,
1688,-56.5,25,0,1,0,-0.0015,46.6063,0.8764,0.000,0.000072,0.00396,,,,
1689,79.9,51,1,0,3,-0.0004,7.9173,1.0727,0.000,0.000072,0.00395,,,,
1690,-74.0,58,0,1,3,-0.0001,26.3502,0.7877,0.000,0.000072,0.00395,,,,
1691,-50.0,1,0,1,0,0.0000,0.0000,0.0000,0.000,0.000072,0.00394,,,,
1692,-49.8,7,0,1,0,0.0000,0.0000,0.0000,0.000,0.000072,0.00393,,,,
1693,85.0,30,1,0,3,0.0006,21.6723,1.1222,0.000,0.000071,0.00392,,,,
1694,87.5,40,1,0,0,-0.0009,109.1916,1.1006,0.000,0.000071,0.00391,,,,
1695,-47.7,24,0,1,0,-0.0014,52.5786,0.9847,0.000,0.000071,0.00390,,,,
1696,94.8,23,1,0,0,0.0000,6.8584,1.0734,0.000,0.000071,0.00389,,,,
1697,70.1,97,1,0,3,-0.0128,7.1572,0.8054,0.000,0.000071,0.00388,,,,
1698,94.9,21,1,0,3,-0.0004,196.5908,1.0297,0.000,0.000071,0.00387,,,,
1699,96.8,20,1,0,0,-0.0000,58.1902,1.1258,0.000,0.000071,0.00386,,,,
1700,-72.6,200,0,0,0,-0.0006,34.6140,1.0648,0.000,0.000071,0.00385,-110.9,0.00,0.0,12.7
1701,70.6,66,1,0,6,-0.0007,94.1538,1.0885,0.000,0.000070,0.00384,,,,
1702,106.5,40,1,0,0,-0.0003,38.6722,0.7885,0.000,0.000070,0.00383,,,,
1703,81.2,78,1,0,0,0.0192,7.7457,1.0003,0.000,0.000070,0.00382,,,,
1704,-53.5,16,0,1,0,-0.0000,74.7271,0.7840,0.000,0.000070,0.00381,,,,
1705,101.5,7,1,0,0,0.0000,0.0000,0.0000,0.000,0.000070,0.00380,,,,
1706,90.3,45,1,0,0,-0.0012,9.9104,1.0985,0.000,0.000070,0.00379,,,,
1707,65.5,98,1,0,7,-0.0067,5.1489,0.7042,0.000,0.000070,0.00378,,,,
1708,100.2,13,1,0,0,-0.0013,306.6780,0.9877,0.000,0.000069,0.00377,,,,
1709,99.5,23,1,0,0,-0.0003,11.0875,0.9867,0.000,0.000069,0.00376,,,,
1710,76.8,93,1,0,0,0.0009,14.2460,1.0711,0.000,0.000069,0.00376,,,,
1711,101.5,10,1,0,0,-0.0011,14.5138,0.9981,0.000,0.000069,0.00375,,,,
1712,106.4,11,1,0,0,-0.0028,23.9698,0.9304,0.000,0.000069,0.00374,,,,
1713,90.4,49,1,0,0,0.0005,115.4443,1.0787,0.000,0.000069,0.00373,,,,
1714,78.9,86,1,0,0,-0.0462,16.2472,0.9525,0.000,0.000069,0.00372,,,,
1715,-61.6,19,0,1,3,-0.0015,52.4680,1.0134,0.000,0.000068,0.00371,,,,
1716,-53.3,4,0,1,0,0.0000,0.0000,0.0000,0.000,0.000068,0.00370,,,,
1717,100.4,8,1,0,0,0.0000,27.9815,1.1312,0.000,0.000068,0.00369,,,,
1718,-50.4,2,0,1,0,0.0000,0.0000,0.0000,0.000,0.000068,0.00368,,,,
1719,72.5,101,1,0,3,0.0033,7.3583,1.0381,0.000,0.000068,0.00367,,,,
1720,77.0,57,1,0,6,-0.0009,11.7564,1.0028,0.000,0.000068,0.00366,,,,
1721,101.6,41,1,0,0,-0.0007,95.7324,0.9515,0.000,0.000068,0.00365,,,,
1722,-62.4,41,0,1,3,-0.0009,29.3656,0.8257,0.000,0.000068,0.00364,,,,
1723,87.5,60,1,0,3,0.0008,6.5317,0.8992,0.000,0.000067,0.00363,,,,
1724,-48.3,22,0,1,0,-0.0005,71.1853,1.0947,0.000,0.000067,0.00362,,,,
1725,-68.7,33,0,1,0,-0.0007,31.8848,1.2028,0.000,0.000067,0.00361,,,,
1726,85.3,40,1,0,0,-0.0005,19.1431,1.0098,0.000,0.000067,0.00360,,,,
1727,-46.1,14,0,1,0,-0.0010,89.3766,0.9037,0.000,0.000067,0.00359,,,,
1728,90.3,69,1,0,0,0.0161,73.9051,0.9932,0.000,0.000067,0.00358,,,,
1729,82.0,59,1,0,3,0.0001,14.7034,0.8983,0.000,0.000067,0.00357,,,,
1730,96.0,12,1,0,2,-0.0004,17.2003,0.9520,0.000,0.000066,0.00357,,,,
1731,-140.0,137,0,1,18,-0.0239,51.2042,0.9247,0.000,0.000066,0.00356,,,,
1732,-62.5,37,0,1,3,-0.0007,34.8823,0.9698,0.000,0.000066,0.00355,,,,
1733,-67.9,45,0,1,2,-0.0003,29.7670,0.6802,0.000,0.000066,0.00354,,,,
1734,90.0,28,1,0,2,-0.0007,8.2681,1.0429,0.000,0.000066,0.00353,,,,
1735,91.6,38,1,0,3,-0.0000,14.5252,1.0677,0.000,0.000066,0.00352,,,,
1736,102.2,10,1,0,0,-0.0001,20.2203,1.0611,0.000,0.000066,0.00351,,,,
1737,103.4,20,1,0,0,-0.0002,10.5511,0.9340,0.000,0.000066,0.00350,,,,
1738,103.7,16,1,0,0,-0.0002,25.5866,1.0508,0.000,0.000065,0.00349,,,,
1739,-71.0,29,0,1,6,0.0000,46.5657,1.0727,0.000,0.000065,0.00348,,,,
1740,100.7,4,1,0,0,0.0000,0.0000,0.0000,0.000,0.000065,0.00347,,,,
1741,102.7,36,1,0,0,-0.0009,34.1060,0.8396,0.000,0.000065,0.00346,,,,
1742,100.9,2,1,0,0,0.0000,0.0000,0.0000,0.000,0.000065,0.00345,,,,
1743,-51.5,3,0,1,0,0.0000,0.0000,0.0000,0.000,0.000065,0.00344,,,,
1744,-79.1,61,0,1,3,-0.0001,28.1519,0.8433,0.000,0.000065,0.00343,,,,
1745,66.8,57,1,0,8,-0.0004,194.8009,1.0446,0.000,0.000064,0.00342,,,,
1746,105.2,9,1,0,0,-0.0003,14.4444,0.8962,0.000,0.000064,0.00341,,,,
1747,100.4,49,1,0,0,0.0004,21.1512,1.0467,0.000,0.000064,0.00340,,,,
1748,-61.9,45,0,1,1,-0.0004,119.3764,1.0988,0.000,0.000064,0.00339,,,,
1749,-49.7,23,0,1,0,-0.0007,59.2797,0.8739,0.000,0.000064,0.00338,,,,
1750,70.3,200,1,0,0,0.0072,15.1412,0.9520,0.000,0.000064,0.00337,-18.2,0.40,0.1,2.8
1751,99.9,14,1,0,0,0.0002,11.7382,1.0393,0.000,0.000064,0.00337,,,,
1752,-51.4,11,0,1,0,-0.0008,104.9005,0.8369,0.000,0.000063,0.00336,,,,
1753,-49.9,12,0,1,0,-0.0026,94.3286,1.0528,0.000,0.000063,0.00335,,,,
1754,-59.1,41,0,1,0,-0.0005,29.6942,0.8809,0.000,0.000063,0.00334,,,,
1755,101.8,3,1,0,0,0.0000,0.0000,0.0000,0.000,0.000063,0.00333,,,,
1756,-65.3,30,0,1,3,0.0001,40.9597,0.9358,0.000,0.000063,0.00332,,,,
1757,99.3,12,1,0,1,-0.0004,13.4639,1.0863,0.000,0.000063,0.00331,,,,
1758,101.5,34,1,0,0,-0.0001,17.5152,0.9431,0.000,0.000063,0.00330,,,,
1759,60.8,91,1,0,7,0.0135,22.5954,0.9430,0.000,0.000063,0.00329,,,,
1760,-71.8,65,0,1,2,-0.0007,17.7088,0.8706,0.000,0.000062,0.00328,,,,
1761,-62.5,12,0,1,3,-0.0013,77.8056,0.6380,0.000,0.000062,0.00327,,,,
1762,73.3,89,1,0,0,-0.0174,15.6956,0.8785,0.000,0.000062,0.00326,,,,
1763,85.0,47,1,0,5,0.0003,19.6348,0.7259,0.000,0.000062,0.00325,,,,
1764,99.7,8,1,0,0,-0.0005,13.0038,0.9625,0.000,0.000062,0.00324,,,,
1765,-76.9,91,0,1,1,0.0219,17.6593,0.8666,0.000,0.000062,0.00323,,,,
1766,96.8,26,1,0,3,0.0003,167.4113,0.8666,0.000,0.000062,0.00322,,,,
1767,101.1,11,1,0,0,-0.0004,8.9138,0.8804,0.000,0.000061,0.00321,,,,
1768,-64.4,70,0,1,0,0.0107,32.4802,0.8744,0.000,0.000061,0.00320,,,,
1769,-50.6,4,0,1,0,0.0000,0.0000,0.0000,0.000,0.000061,0.00319,,,,
1770,-51.6,5,0,1,0,0.0000,0.0000,0.0000,0.000,0.000061,0.00319,,,,
1771,-104.7,96,0,1,9,-0.0263,48.3057,0.9239,0.000,0.000061,0.00318,,,,
1772,-58.4,13,0,1,3,0.0001,93.8474,0.9081,0.000,0.000061,0.00317,,,,
1773,74.9,35,1,0,8,0.0001,144.0981,0.9804,0.000,0.000061,0.00316,,,,
1774,87.9,55,1,0,0,-0.0012,4.7239,1.0422,0.000,0.000061,0.00315,,,,
1775,97.6,24,1,0,1,-0.0015,168.5653,0.9950,0.000,0.000060,0.00314,,,,
1776,-88.1,118,0,1,2,-0.0043,13.5596,0.7987,0.000,0.000060,0.00313,,,,
1777,94.5,46,1,0,0,0.0003,16.3964,1.0315,0.000,0.000060,0.00312,,,,
1778,101.0,8,1,0,0,0.0001,16.4586,1.0713,0.000,0.000060,0.00311,,,,
1779,103.1,32,1,0,0,-0.0000,19.4957,0.8958,0.000,0.000060,0.00310,,,,
1780,80.3,58,1,0,3,-0.0002,17.6079,0.9580,0.000,0.000060,0.00309,,,,
1781,102.5,11,1,0,0,-0.0001,9.2540,1.0405,0.000,0.000060,0.00308,,,,
1782,70.1,70,1,0,6,0.0015,13.3297,0.9600,0.000,0.000059,0.00307,,,,
1783,-56.4,13,0,1,0,-0.0026,74.4113,1.1130,0.000,0.000059,0.00306,,,,
1784,89.9,20,1,0,5,0.0002,11.8958,0.8343,0.000,0.000059,0.00305,,,,
1785,105.9,9,1,0,0,0.0006,23.3634,0.8322,0.000,0.000059,0.00304,,,,
1786,-59.2,33,0,1,0,-0.0002,37.0874,0.9319,0.000,0.000059,0.00303,,,,
1787,103.1,11,1,0,0,-0.0011,371.6698,0.8633,0.000,0.000059,0.00302,,,,
1788,80.9,63,1,0,6,0.0001,18.2303,0.8172,0.000,0.000059,0.00301,,,,
1789,-59.4,14,0,1,3,-0.0002,81.6047,1.0058,0.000,0.000058,0.00300,,,,
1790,69.0,76,1,0,6,0.0145,10.7389,1.0136,0.000,0.000058,0.00300,,,,
1791,52.8,127,1,0,3,0.0006,14.4993,0.8734,0.000,0.000058,0.00299,,,,
1792,85.8,48,1,0,4,-0.0005,11.7168,0.9076,0.000,0.000058,0.00298,,,,
1793,100.9,2,1,0,0,0.0000,0.0000,0.0000,0.000,0.000058,0.00297,,,,
1794,103.0,16,1,0,0,-0.0011,260.5233,0.8813,0.000,0.000058,0.00296,,,,
1795,-96.5,93,0,1,5,0.0085,28.1753,0.8775,0.000,0.000058,0.00295,,,,
1796,99.7,19,1,0,0,-0.0006,6.1727,0.9878,0.000,0.000058,0.00294,,,,
1797,68.9,68,1,0,9,0.0050,73.0451,0.8314,0.000,0.000057,0.00293,,,,
1798,-105.9,120,0,1,5,0.0009,21.8765,0.9403,0.000,0.000057,0.00292,,,,
1799,99.3,20,1,0,1,-0.0011,195.8581,1.0510,0.000,0.000057,0.00291,,,,
1800,105.5,200,1,0,0,0.0001,19.3476,0.9906,0.000,0.000057,0.00290,-74.1,0.20,0.0,8.1
1801,104.7,12,1,0,0,-0.0005,14.1436,0.8514,0.000,0.000057,0.00289,,,,
1802,-52.0,14,0,1,0,0.0002,79.2448,0.7581,0.000,0.000057,0.00288,,,,
1803,102.1,36,1,0,0,-0.0000,22.1991,0.8619,0.000,0.000057,0.00287,,,,
1804,-50.7,6,0,1,0,0.0000,0.0000,0.0000,0.000,0.000056,0.00286,,,,
1805,101.6,5,1,0,0,0.0000,0.0000,0.0000,0.000,0.000056,0.00285,,,,
1806,85.4,63,1,0,0,-0.0009,7.8098,1.0189,0.000,0.000056,0.00284,,,,
1807,102.4,11,1,0,0,0.0002,8.8280,0.9894,0.000,0.000056,0.00283,,,,
1808,-79.3,49,0,1,8,0.0002,30.2041,0.9371,0.000,0.000056,0.00282,,,,
1809,74.3,54,1,0,3,-0.0008,9.7487,1.0676,0.000,0.000056,0.00281,,,,
1810,48.9,127,1,0,7,-0.0015,16.0516,0.9333,0.000,0.000056,0.00281,,,,
1811,101.0,22,1,0,0,0.0002,9.3133,1.0598,0.000,0.000056,0.00280,,,,
1812,87.7,41,1,0,3,-0.0005,5.7209,1.0942,0.000,0.000055,0.00279,,,,
1813,44.5,117,1,0,10,-0.0158,16.8422,0.9649,0.000,0.000055,0.00278,,,,
1814,77.2,81,1,0,0,0.0232,7.6290,1.0603,0.000,0.000055,0.00277,,,,
1815,102.5,36,1,0,0,-0.0004,14.1715,1.0219,0.000,0.000055,0.00276,,,,
1816,-51.7,10,0,1,0,0.0006,106.3700,1.1902,0.000,0.000055,0.00275,,,,
1817,-78.1,71,0,1,3,0.0140,18.4562,1.1244,0.000,0.000055,0.00274,,,,
1818,19.7,160,1,0,12,0.0204,26.9629,0.9171,0.000,0.000055,0.00273,,,,
1819,102.0,33,1,0,0,-0.0000,24.5853,1.0364,0.000,0.000054,0.00272,,,,
1820,-50.4,2,0,1,0,0.0000,0.0000,0.0000,0.000,0.000054,0.00271,,,,
1821,103.3,20,1,0,0,-0.0000,31.1973,1.0223,0.000,0.000054,0.00270,,,,
1822,96.4,61,1,0,0,-0.0002,83.5078,0.9316,0.000,0.000054,0.00269,,,,
1823,-52.0,6,0,1,0,0.0000,0.0000,0.0000,0.000,0.000054,0.00268,,,,
1824,94.6,33,1,0,3,-0.0000,9.5969,0.9716,0.000,0.000054,0.00267,,,,
1825,79.9,64,1,0,3,-0.0006,11.7691,0.9526,0.000,0.000054,0.00266,,,,
1826,97.8,11,1,0,1,0.0004,350.8466,0.9805,0.000,0.000053,0.00265,,,,
1827,-57.8,10,0,1,0,-0.0019,105.1405,0.6527,0.000,0.000053,0.00264,,,,
1828,100.4,19,1,0,0,-0.0009,5.6897,0.9448,0.000,0.000053,0.00263,,,,
1829,-66.6,53,0,1,0,-0.0004,19.2780,1.0983,0.000,0.000053,0.00262,,,,
1830,101.6,42,1,0,1,-0.0007,34.9021,0.8862,0.000,0.000053,0.00261,,,,
1831,105.7,19,1,0,0,-0.0001,49.6377,0.9449,0.000,0.000053,0.00261,,,,
1832,55.3,113,1,0,5,0.0074,54.7037,1.0339,0.000,0.000053,0.00260,,,,
1833,95.6,60,1,0,0,0.0000,18.5168,0.8458,0.000,0.000053,0.00259,,,,
1834,98.6,44,1,0,0,-0.0001,15.7953,1.1220,0.000,0.000052,0.00258,,,,
1835,105.0,11,1,0,0,0.0002,11.2088,0.9499,0.000,0.000052,0.00257,,,,
1836,95.9,67,1,0,0,0.0043,16.9635,1.0133,0.000,0.000052,0.00256,,,,
1837,94.6,41,1,0,2,-0.0001,135.9616,0.8837,0.000,0.000052,0.00255,,,,
1838,98.1,12,1,0,0,-0.0013,332.5262,1.1012,0.000,0.000052,0.00254,,,,
1839,-56.1,16,0,1,0,-0.0000,75.7788,0.9495,0.000,0.000052,0.00253,,,,
1840,-51.3,22,0,1,0,-0.0000,64.7390,0.8983,0.000,0.000052,0.00252,,,,
1841,97.6,45,1,0,1,-0.0007,27.0633,0.9636,0.000,0.000051,0.00251,,,,
1842,102.2,10,1,0,0,-0.0004,9.5987,0.9133,0.000,0.000051,0.00250,,,,
1843,-58.8,21,0,1,0,-0.0002,55.9408,0.7882,0.000,0.000051,0.00249,,,,
1844,-88.4,90,0,1,5,0.0079,22.8045,0.9732,0.000,0.000051,0.00248,,,,
1845,98.2,24,1,0,0,-0.0002,8.0861,1.1335,0.000,0.000051,0.00247,,,,
1846,-65.5,43,0,1,5,-0.0006,33.6228,0.8718,0.000,0.000051,0.00246,,,,
1847,-51.9,4,0,1,0,0.0000,0.0000,0.0000,0.000,0.000051,0.00245,,,,
1848,-79.1,61,0,1,3,-0.0001,24.7980,1.2127,0.000,0.000051,0.00244,,,,
1849,-52.4,7,0,1,0,0.0000,0.0000,0.0000,0.000,0.000050,0.00243,,,,
1850,51.3,200,1,0,15,-0.0297,78.4219,1.1132,0.000,0.000050,0.00243,-79.1,0.10,0.0,5.7
1851,98.4,11,1,0,0,0.0001,8.8168,1.0295,0.000,0.000050,0.00242,,,,
1852,-47.3,4,0,1,0,0.0000,0.0000,0.0000,0.000,0.000050,0.00241,,,,
1853,102.6,9,1,0,0,0.0001,10.7107,1.0509,0.000,0.000050,0.00240,,,,
1854,101.6,16,1,0,1,-0.0001,14.2159,0.9623,0.000,0.000050,0.00239,,,,
1855,94.2,27,1,0,3,-0.0002,6.9976,0.9691,0.000,0.000050,0.00238,,,,
1856,-49.6,13,0,1,0,0.0003,103.0700,0.7748,0.000,0.000049,0.00237,,,,
1857,94.4,27,1,0,2,-0.0006,150.6258,1.0391,0.000,0.000049,0.00236,,,,
1858,-58.0,12,0,1,2,-0.0014,84.8265,0.9624,0.000,0.000049,0.00235,,,,
1859,92.4,22,1,0,2,-0.0002,19.6935,1.2147,0.000,0.000049,0.00234,,,,
1860,106.3,8,1,0,0,0.0000,20.5372,0.8009,0.000,0.000049,0.00233,,,,
1861,-53.8,18,0,1,2,-0.0012,60.2507,0.9677,0.000,0.000049,0.00232,,,,
1862,103.2,6,1,0,0,0.0000,0.0000,0.0000,0.000,0.000049,0.00231,,,,
1863,100.8,31,1,0,0,0.0001,16.1831,0.9482,0.000,0.000048,0.00230,,,,
1864,82.7,55,1,0,5,0.0001,25.0335,0.9663,0.000,0.000048,0.00229,,,,
1865,103.3,18,1,0,0,0.0003,14.5072,1.0333,0.000,0.000048,0.00228,,,,
1866,49.8,57,1,0,15,0.0001,44.1610,0.9909,0.000,0.000048,0.00227,,,,
1867,57.4,101,1,0,0,0.0017,23.8145,1.2049,0.000,0.000048,0.00226,,,,
1868,87.5,64,1,0,0,-0.0006,6.7878,1.1431,0.000,0.000048,0.00225,,,,
1869,108.0,42,1,0,0,-0.0007,34.8876,0.9456,0.000,0.000048,0.00224,,,,
1870,-48.7,9,0,1,0,-0.0015,114.6392,1.0817,0.000,0.000048,0.00224,,,,
1871,-55.8,21,0,1,2,-0.0012,50.5306,1.0636,0.000,0.000047,0.00223,,,,
1872,-75.2,68,0,1,0,-0.0052,25.2192,1.0377,0.000,0.000047,0.00222,,,,
1873,102.3,8,1,0,0,-0.0002,12.6133,0.8381,0.000,0.000047,0.00221,,,,
1874,67.4,87,1,0,6,-0.0291,25.9580,1.0209,0.000,0.000047,0.00220,,,,
1875,-52.2,13,0,1,0,-0.0011,76.3378,0.8109,0.000,0.000047,0.00219,,,,
1876,-69.2,46,0,1,4,-0.0004,31.3456,0.8317,0.000,0.000047,0.00218,,,,
1877,-66.6,33,0,1,0,-0.0019,32.0489,1.1524,0.000,0.000047,0.00217,,,,
1878,104.7,15,1,0,0,-0.0009,12.4292,1.0598,0.000,0.000046,0.00216,,,,
