episode,ep_reward,ep_length,reached_goal,trap_hits,traffic_hits,pg_loss,vf_loss,entropy,clip_frac,lr,ent_coef,eval_avg_reward,eval_success_rate,eval_avg_trap_hits,eval_avg_traffic_hits
934,-83.6,47,0,1,3,-0.0022,58.8331,1.1395,0.000,0.000174,0.01113,,,,
935,-54.6,7,0,1,0,0.0000,0.0000,0.0000,0.000,0.000174,0.01112,,,,
936,91.3,26,1,0,4,-0.0001,398.6152,0.8854,0.000,0.000174,0.01111,,,,
937,95.4,41,1,0,1,-0.0003,43.8336,1.1036,0.000,0.000174,0.01110,,,,
938,93.5,41,1,0,0,0.0000,48.1569,0.8721,0.000,0.000173,0.01109,,,,
939,-49.1,2,0,1,0,0.0000,0.0000,0.0000,0.000,0.000173,0.01108,,,,
940,82.7,35,1,0,6,0.0011,39.3360,1.1191,0.000,0.000173,0.01107,,,,
941,-71.1,41,0,1,6,-0.0030,37.8284,1.1535,0.000,0.000173,0.01106,,,,
942,91.7,53,1,0,3,0.0011,25.9522,1.1101,0.000,0.000173,0.01105,,,,
943,101.4,35,1,0,0,-0.0009,60.3492,0.9719,0.000,0.000173,0.01104,,,,
944,92.5,48,1,0,2,-0.0008,52.3525,1.0751,0.000,0.000173,0.01103,,,,
945,-60.9,45,0,1,0,0.0021,46.3947,1.1766,0.000,0.000172,0.01102,,,,
946,89.4,63,1,0,4,-0.0011,29.0943,1.0031,0.000,0.000172,0.01101,,,,
947,-62.9,28,0,1,0,-0.0004,48.6391,1.1776,0.000,0.000172,0.01100,,,,
948,93.6,58,1,0,1,-0.0001,87.3680,1.0112,0.000,0.000172,0.01099,,,,
949,-54.7,54,0,1,0,-0.0003,28.9641,0.9314,0.000,0.000172,0.01098,,,,
950,92.5,200,1,0,23,-0.0012,54.7086,0.9783,0.000,0.000172,0.01098,-99.6,0.20,0.0,12.5
951,-50.4,2,0,1,0,0.0000,0.0000,0.0000,0.000,0.000172,0.01097,,,,
952,-44.6,21,0,1,0,-0.0007,75.4619,1.1314,0.000,0.000171,0.01096,,,,
953,103.0,8,1,0,0,-0.0000,48.6807,0.8371,0.000,0.000171,0.01095,,,,
954,-65.1,13,0,1,2,-0.0085,77.0938,1.1103,0.000,0.000171,0.01094,,,,
955,-52.9,48,0,1,0,-0.0048,32.8701,0.9936,0.000,0.000171,0.01093,,,,
956,-48.7,9,0,1,0,-0.0013,98.9475,1.0394,0.000,0.000171,0.01092,,,,
957,-50.0,1,0,1,0,0.0000,0.0000,0.0000,0.000,0.000171,0.01091,,,,
958,-88.1,116,0,1,0,-0.0116,14.4738,0.9172,0.024,0.000171,0.01090,,,,
959,101.8,28,1,0,1,-0.0007,35.8783,0.9951,0.000,0.000171,0.01089,,,,
960,86.2,88,1,0,0,-0.0309,11.9156,1.0049,0.010,0.000170,0.01088,,,,
961,-47.6,16,0,1,0,-0.0036,85.4246,1.0516,0.000,0.000170,0.01087,,,,
962,94.4,14,1,0,0,0.0012,45.6756,1.1657,0.000,0.000170,0.01086,,,,
963,102.6,12,1,0,0,-0.0008,33.0514,1.0100,0.000,0.000170,0.01085,,,,
964,60.9,116,1,0,7,-0.0072,15.9287,1.0568,0.000,0.000170,0.01084,,,,
965,96.4,17,1,0,0,-0.0003,21.0303,1.1270,0.000,0.000170,0.01083,,,,
966,-83.9,76,0,1,6,0.0293,22.4951,0.9562,0.000,0.000170,0.01082,,,,
967,103.1,11,1,0,0,-0.0005,65.5717,1.2177,0.000,0.000169,0.01081,,,,
968,103.3,12,1,0,0,-0.0000,37.7261,1.0118,0.000,0.000169,0.01080,,,,
969,103.1,17,1,0,0,-0.0031,203.7244,1.0046,0.000,0.000169,0.01079,,,,
970,85.8,54,1,0,3,-0.0006,28.8601,1.1221,0.000,0.000169,0.01079,,,,
971,-66.0,15,0,1,2,-0.0117,65.6986,0.9766,0.000,0.000169,0.01078,,,,
972,63.7,122,1,0,3,0.0053,15.0788,1.2031,0.000,0.000169,0.01077,,,,
973,103.9,9,1,0,0,-0.0006,60.7593,0.9755,0.000,0.000169,0.01076,,,,
974,100.0,1,1,0,0,0.0000,0.0000,0.0000,0.000,0.000169,0.01075,,,,
975,-47.2,7,0,1,0,0.0000,0.0000,0.0000,0.000,0.000168,0.01074,,,,
976,81.9,54,1,0,4,-0.0035,21.7226,1.0254,0.000,0.000168,0.01073,,,,
977,-51.0,10,0,1,0,-0.0131,104.0628,0.8696,0.000,0.000168,0.01072,,,,
978,102.7,4,1,0,0,0.0000,0.0000,0.0000,0.000,0.000168,0.01071,,,,
979,51.1,100,1,0,9,-0.0341,152.9168,1.2151,0.000,0.000168,0.01070,,,,
980,105.1,37,1,0,0,0.0015,39.5937,0.9066,0.000,0.000168,0.01069,,,,
981,-54.8,42,0,1,0,-0.0025,34.8086,0.8493,0.000,0.000168,0.01068,,,,
982,-59.7,33,0,1,0,-0.0053,38.9546,0.8301,0.000,0.000167,0.01067,,,,
983,-49.2,23,0,1,0,-0.0016,66.3052,0.9907,0.000,0.000167,0.01066,,,,
984,-54.6,19,0,1,0,-0.0050,63.6779,0.6790,0.000,0.000167,0.01065,,,,
985,-65.6,62,0,1,0,-0.0024,22.1386,0.7456,0.000,0.000167,0.01064,,,,
986,-56.1,19,0,1,0,-0.0045,60.9785,0.6707,0.000,0.000167,0.01063,,,,
987,96.7,18,1,0,1,-0.0004,22.6713,1.2355,0.000,0.000167,0.01062,,,,
988,-85.5,200,0,0,1,-0.0037,18.3311,1.0239,0.000,0.000167,0.01061,,,,
989,-81.8,108,0,1,0,-0.0153,12.6029,0.9341,0.000,0.000166,0.01060,,,,
990,100.0,1,1,0,0,0.0000,0.0000,0.0000,0.000,0.000166,0.01060,,,,
991,-54.8,13,0,1,0,-0.0043,88.9038,0.5124,0.000,0.000166,0.01059,,,,
992,98.9,13,1,0,0,-0.0005,25.4519,1.1685,0.000,0.000166,0.01058,,,,
993,52.0,157,1,0,0,0.0019,10.2448,0.8956,0.001,0.000166,0.01057,,,,
994,27.6,199,1,0,6,0.0053,14.6395,0.7207,0.004,0.000166,0.01056,,,,
995,-109.1,200,0,0,18,0.0116,23.8938,0.9763,0.000,0.000166,0.01055,,,,
996,89.0,46,1,0,0,-0.0008,21.9930,1.1087,0.000,0.000166,0.01054,,,,
997,69.0,65,1,0,7,-0.0044,28.7174,0.9527,0.000,0.000165,0.01053,,,,
998,64.4,122,1,0,5,-0.0047,6.6586,0.7547,0.002,0.000165,0.01052,,,,
999,-88.7,104,0,1,2,-0.0200,13.1462,1.0626,0.000,0.000165,0.01051,,,,
1000,-74.2,200,0,0,14,0.0000,35.6298,1.0241,0.000,0.000165,0.01050,-81.7,0.10,0.0,7.4
1001,-49.4,6,0,1,0,0.0000,0.0000,0.0000,0.000,0.000165,0.01049,,,,
1002,-57.6,23,0,1,0,-0.0042,46.1286,0.9229,0.000,0.000165,0.01048,,,,
1003,51.9,125,1,0,8,-0.0080,25.8819,1.0015,0.000,0.000165,0.01047,,,,
1004,-49.4,6,0,1,0,0.0000,0.0000,0.0000,0.000,0.000164,0.01046,,,,
1005,-51.1,7,0,1,0,0.0000,0.0000,0.0000,0.000,0.000164,0.01045,,,,
1006,100.1,12,1,0,0,0.0025,33.9356,1.1500,0.000,0.000164,0.01044,,,,
1007,-73.0,91,0,1,0,-0.0034,25.9881,1.2778,0.000,0.000164,0.01043,,,,
1008,92.9,43,1,0,3,-0.0009,24.4807,1.0050,0.000,0.000164,0.01042,,,,
1009,-50.4,2,0,1,0,0.0000,0.0000,0.0000,0.000,0.000164,0.01041,,,,
1010,-54.5,22,0,1,0,-0.0015,72.4500,0.6795,0.000,0.000164,0.01041,,,,
1011,-86.4,200,0,0,0,-0.0197,15.6161,1.1118,0.024,0.000164,0.01040,,,,
1012,71.5,60,1,0,5,-0.0002,74.0692,1.2194,0.000,0.000163,0.01039,,,,
1013,-83.7,200,0,0,9,0.0026,15.9495,1.0196,0.023,0.000163,0.01038,,,,
1014,-52.3,10,0,1,0,-0.0147,99.9836,0.9847,0.000,0.000163,0.01037,,,,
1015,98.6,52,1,0,0,-0.0011,33.9651,1.0461,0.000,0.000163,0.01036,,,,
1016,95.7,8,1,0,2,-0.0006,838.6772,0.7098,0.000,0.000163,0.01035,,,,
1017,-66.2,50,0,1,0,-0.0003,25.9323,0.9858,0.000,0.000163,0.01034,,,,
1018,-52.4,20,0,1,0,-0.0046,80.6746,0.6417,0.000,0.000163,0.01033,,,,
1019,-83.0,200,0,0,3,-0.0526,17.7276,1.0638,0.010,0.000162,0.01032,,,,
1020,-111.0,107,0,1,6,-0.0192,31.8568,0.8255,0.000,0.000162,0.01031,,,,
1021,-56.4,17,0,1,0,-0.0015,97.5268,0.5765,0.000,0.000162,0.01030,,,,
1022,-51.8,12,0,1,0,-0.0053,96.3622,1.0069,0.000,0.000162,0.01029,,,,
1023,23.0,178,1,0,12,-0.0000,22.1267,0.8389,0.000,0.000162,0.01028,,,,
1024,-66.7,41,0,1,3,-0.0018,46.6733,1.1004,0.000,0.000162,0.01027,,,,
1025,-76.3,64,0,1,3,0.0002,23.9204,0.6065,0.000,0.000162,0.01026,,,,
1026,98.5,49,1,0,0,-0.0011,20.9454,1.0941,0.000,0.000161,0.01025,,,,
1027,-63.2,200,0,0,0,-0.0097,9.1980,0.8737,0.000,0.000161,0.01024,,,,
1028,-68.3,42,0,1,3,-0.0006,32.5825,0.9933,0.000,0.000161,0.01023,,,,
1029,97.5,36,1,0,0,-0.0006,25.0120,0.9534,0.000,0.000161,0.01022,,,,
1030,-48.6,4,0,1,0,0.0000,0.0000,0.0000,0.000,0.000161,0.01022,,,,
1031,78.2,101,1,0,1,0.0001,15.1752,0.9678,0.000,0.000161,0.01021,,,,
1032,-50.0,1,0,1,0,0.0000,0.0000,0.0000,0.000,0.000161,0.01020,,,,
1033,-84.1,90,0,1,6,0.0256,35.8358,0.8350,0.000,0.000161,0.01019,,,,
1034,-83.2,55,0,1,8,-0.0016,28.5765,1.1784,0.000,0.000160,0.01018,,,,
1035,33.2,140,1,0,13,0.0269,92.5225,1.1712,0.000,0.000160,0.01017,,,,
1036,-58.2,39,0,1,0,-0.0000,47.8026,0.7913,0.000,0.000160,0.01016,,,,
1037,39.7,161,1,0,8,-0.0202,35.2954,1.2713,0.000,0.000160,0.01015,,,,
1038,62.2,83,1,0,6,-0.0054,58.7657,1.1212,0.000,0.000160,0.01014,,,,
1039,72.9,85,1,0,8,-0.0322,15.1672,0.9441,0.000,0.000160,0.01013,,,,
1040,96.6,50,1,0,0,-0.0012,22.1159,1.1420,0.000,0.000160,0.01012,,,,
1041,-55.5,19,0,1,1,0.0028,66.5930,1.1516,0.000,0.000159,0.01011,,,,
1042,55.5,131,1,0,4,-0.0046,14.4862,1.0655,0.000,0.000159,0.01010,,,,
1043,-108.0,145,0,1,4,0.0214,16.6753,1.0853,0.000,0.000159,0.01009,,,,
1044,-78.3,89,0,1,4,-0.0150,17.5664,1.2081,0.000,0.000159,0.01008,,,,
1045,-68.6,35,0,1,3,0.0000,45.4295,0.7856,0.000,0.000159,0.01007,,,,
1046,74.1,53,1,0,6,0.0007,134.1581,1.1710,0.000,0.000159,0.01006,,,,
1047,-60.3,28,0,1,0,0.0003,55.3839,0.7222,0.000,0.000159,0.01005,,,,
1048,80.6,40,1,0,0,0.0005,29.1422,1.1021,0.000,0.000159,0.01004,,,,
1049,94.5,32,1,0,2,-0.0007,38.9370,0.9648,0.000,0.000158,0.01003,,,,
1050,54.1,1,1,0,0,0.0019,18.9400,1.1373,0.000,0.000158,0.01003,-82.2,0.10,0.0,4.5
1051,99.8,11,1,0,0,0.0037,70.5461,1.2306,0.000,0.000158,0.01002,,,,
1052,-117.8,160,0,1,6,-0.0075,22.4261,1.1778,0.000,0.000158,0.01001,,,,
1053,-87.5,200,0,0,12,0.0559,12.3736,1.1443,0.001,0.000158,0.01000,,,,
1054,50.6,173,1,0,2,-0.0082,32.8788,1.1845,0.000,0.000158,0.00999,,,,
1055,-82.3,95,0,1,2,-0.0243,19.8352,0.8574,0.000,0.000158,0.00998,,,,
1056,90.0,71,1,0,0,-0.0008,21.5085,1.1462,0.000,0.000157,0.00997,,,,
1057,-63.4,15,0,1,0,-0.0043,55.9612,1.0549,0.000,0.000157,0.00996,,,,
1058,101.5,15,1,0,0,-0.0000,71.5389,1.1025,0.000,0.000157,0.00995,,,,
1059,-51.5,8,0,1,0,-0.0013,170.9464,0.6322,0.000,0.000157,0.00994,,,,
1060,-100.2,200,0,0,5,-0.0100,17.6748,1.1735,0.000,0.000157,0.00993,,,,
1061,-63.5,35,0,1,2,-0.0006,41.7726,1.1281,0.000,0.000157,0.00992,,,,
1062,100.7,23,1,0,0,-0.0003,62.6895,1.1295,0.000,0.000157,0.00991,,,,
1063,77.2,45,1,0,3,0.0007,30.7549,1.2503,0.000,0.000156,0.00990,,,,
1064,-49.5,3,0,1,0,0.0000,0.0000,0.0000,0.000,0.000156,0.00989,,,,
1065,83.1,41,1,0,5,0.0002,54.5184,1.1260,0.000,0.000156,0.00988,,,,
1066,-83.2,74,0,1,3,-0.0749,29.9189,0.9491,0.000,0.000156,0.00987,,,,
1067,-48.2,11,0,1,0,0.0005,129.4989,0.9613,0.000,0.000156,0.00986,,,,
1068,62.9,104,1,0,5,0.0120,64.5016,1.1219,0.000,0.000156,0.00985,,,,
1069,104.2,13,1,0,0,-0.0007,55.0014,0.9253,0.000,0.000156,0.00984,,,,
1070,-99.4,95,0,1,9,0.0180,31.6391,0.8553,0.000,0.000156,0.00983,,,,
1071,-88.8,91,0,1,7,-0.0035,31.7829,1.1380,0.000,0.000155,0.00983,,,,
1072,63.3,106,1,0,3,-0.0041,12.6944,1.2407,0.000,0.000155,0.00982,,,,
1073,47.7,104,1,0,10,0.0074,34.9670,1.2248,0.000,0.000155,0.00981,,,,
1074,36.2,118,1,0,15,0.0042,18.6874,1.1509,0.000,0.000155,0.00980,,,,
1075,-91.6,126,0,1,0,-0.0005,20.5466,1.2880,0.000,0.000155,0.00979,,,,
1076,97.3,32,1,0,0,0.0004,14.6940,1.0776,0.000,0.000155,0.00978,,,,
1077,73.1,57,1,0,3,0.0004,36.8730,1.2292,0.000,0.000155,0.00977,,,,
1078,-79.6,74,0,1,4,0.0621,29.2728,1.0803,0.000,0.000154,0.00976,,,,
1079,89.8,33,1,0,3,-0.0002,55.5355,1.1293,0.000,0.000154,0.00975,,,,
1080,72.0,54,1,0,6,0.0014,38.6351,1.0395,0.000,0.000154,0.00974,,,,
1081,59.3,76,1,0,9,0.0530,37.0917,1.2370,0.000,0.000154,0.00973,,,,
1082,-51.9,4,0,1,0,0.0000,0.0000,0.0000,0.000,0.000154,0.00972,,,,
1083,90.9,57,1,0,0,0.0008,22.2574,1.0959,0.000,0.000154,0.00971,,,,
1084,53.3,111,1,0,3,0.0092,21.1896,1.2157,0.000,0.000154,0.00970,,,,
1085,-86.4,86,0,1,6,-0.0179,20.3528,1.2496,0.000,0.000154,0.00969,,,,
1086,102.1,15,1,0,1,0.0004,56.9509,0.9706,0.000,0.000153,0.00968,,,,
1087,-53.9,38,0,1,0,-0.0008,55.1322,0.9293,0.000,0.000153,0.00967,,,,
1088,-52.8,6,0,1,0,0.0000,0.0000,0.0000,0.000,0.000153,0.00966,,,,
1089,89.6,77,1,0,2,-0.0011,20.4847,0.9907,0.000,0.000153,0.00965,,,,
1090,64.6,104,1,0,4,-0.0257,11.4153,1.0482,0.000,0.000153,0.00964,,,,
1091,-50.0,1,0,1,0,0.0000,0.0000,0.0000,0.000,0.000153,0.00964,,,,
1092,62.6,122,1,0,7,-0.0042,23.7595,0.8433,0.000,0.000153,0.00963,,,,
1093,86.2,39,1,0,4,-0.0013,17.3354,0.9934,0.000,0.000152,0.00962,,,,
1094,-69.7,42,0,1,5,-0.0013,34.0514,0.8352,0.000,0.000152,0.00961,,,,
1095,87.3,56,1,0,3,0.0020,27.7082,0.8999,0.000,0.000152,0.00960,,,,
1096,101.1,17,1,0,0,-0.0017,25.9385,1.0786,0.000,0.000152,0.00959,,,,
1097,102.7,4,1,0,0,0.0000,0.0000,0.0000,0.000,0.000152,0.00958,,,,
1098,-54.6,14,0,1,0,-0.0044,100.7680,0.9649,0.000,0.000152,0.00957,,,,
1099,61.7,69,1,0,3,0.0068,82.5054,1.1901,0.000,0.000152,0.00956,,,,
1100,41.4,200,1,0,0,0.0021,12.1280,1.0130,0.000,0.000151,0.00955,-113.0,0.00,0.0,7.4
1101,-54.1,35,0,1,0,-0.0001,47.7115,0.9290,0.000,0.000151,0.00954,,,,
1102,-55.4,22,0,1,1,-0.0032,80.4893,1.0087,0.000,0.000151,0.00953,,,,
1103,-77.8,200,0,0,10,-0.0349,61.6450,1.0571,0.001,0.000151,0.00952,,,,
1104,-66.2,49,0,1,1,-0.0011,31.5607,0.6875,0.000,0.000151,0.00951,,,,
1105,-80.9,200,0,0,9,-0.0633,15.4357,0.7645,0.023,0.000151,0.00950,,,,
1106,-50.9,13,0,1,0,0.0039,81.1199,0.9794,0.000,0.000151,0.00949,,,,
1107,-100.9,92,0,1,9,-0.0306,28.7635,1.0493,0.000,0.000151,0.00948,,,,
1108,44.7,119,1,0,12,-0.0088,11.0257,0.8970,0.000,0.000150,0.00947,,,,
1109,95.1,37,1,0,0,-0.0009,26.3187,1.0210,0.000,0.000150,0.00946,,,,
1110,-48.1,6,0,1,0,0.0000,0.0000,0.0000,0.000,0.000150,0.00945,,,,
1111,-50.7,6,0,1,0,0.0000,0.0000,0.0000,0.000,0.000150,0.00945,,,,
1112,-50.1,6,0,1,0,0.0000,0.0000,0.0000,0.000,0.000150,0.00944,,,,
1113,3.1,148,1,0,18,0.0374,54.4447,1.1724,0.000,0.000150,0.00943,,,,
1114,-92.6,200,0,0,9,-0.0433,18.5349,1.1310,0.000,0.000150,0.00942,,,,
1115,-64.5,44,0,1,0,-0.0003,47.5983,1.0763,0.000,0.000149,0.00941,,,,
1116,79.2,17,1,0,6,-0.0026,248.2825,0.9044,0.000,0.000149,0.00940,,,,
1117,-108.8,200,0,0,14,-0.0504,14.3324,1.1312,0.000,0.000149,0.00939,,,,
1118,97.0,24,1,0,2,-0.0019,66.5741,1.1543,0.000,0.000149,0.00938,,,,
1119,102.7,12,1,0,0,-0.0028,334.9368,0.9602,0.000,0.000149,0.00937,,,,
1120,-103.9,105,0,1,9,-0.0247,40.9896,1.1498,0.000,0.000149,0.00936,,,,
1121,92.3,54,1,0,1,-0.0012,87.6764,1.1481,0.000,0.000149,0.00935,,,,
1122,-118.6,108,0,1,14,0.0018,40.6729,1.1440,0.000,0.000149,0.00934,,,,
1123,-53.6,40,0,1,0,-0.0013,59.4328,1.0315,0.000,0.000148,0.00933,,,,
1124,-76.2,95,0,1,4,-0.0216,18.1901,1.0589,0.000,0.000148,0.00932,,,,
1125,93.8,39,1,0,0,-0.0007,40.1674,1.1828,0.000,0.000148,0.00931,,,,
1126,-95.9,70,0,1,9,0.0176,34.4746,1.2190,0.000,0.000148,0.00930,,,,
1127,-82.4,132,0,1,2,0.0026,19.1423,1.0920,0.000,0.000148,0.00929,,,,
1128,-79.5,77,0,1,0,-0.0606,28.3380,1.2245,0.000,0.000148,0.00928,,,,
1129,102.5,6,1,0,0,0.0000,0.0000,0.0000,0.000,0.000148,0.00927,,,,
1130,77.0,115,1,0,0,0.0009,43.1252,1.2346,0.000,0.000147,0.00927,,,,
1131,104.1,10,1,0,0,0.0008,377.6738,0.8821,0.000,0.000147,0.00926,,,,
1132,101.5,13,1,0,0,-0.0003,29.0809,0.9677,0.000,0.000147,0.00925,,,,
1133,72.4,125,1,0,0,-0.0030,15.1410,1.1650,0.000,0.000147,0.00924,,,,
1134,-53.1,13,0,1,0,-0.0104,75.8599,1.1907,0.000,0.000147,0.00923,,,,
1135,88.7,74,1,0,4,-0.1359,33.5145,1.0530,0.000,0.000147,0.00922,,,,
1136,-47.9,7,0,1,0,0.0000,0.0000,0.0000,0.000,0.000147,0.00921,,,,
1137,68.0,100,1,0,0,0.0153,56.4735,1.2401,0.000,0.000147,0.00920,,,,
1138,27.1,150,1,0,12,-0.0083,23.6333,1.1695,0.000,0.000146,0.00919,,,,
1139,68.1,81,1,0,6,-0.0327,21.8120,1.1665,0.000,0.000146,0.00918,,,,
1140,100.0,1,1,0,0,0.0000,0.0000,0.0000,0.000,0.000146,0.00917,,,,
1141,-49.1,2,0,1,0,0.0000,0.0000,0.0000,0.000,0.000146,0.00916,,,,
1142,91.0,53,1,0,0,0.0013,13.9050,1.1170,0.000,0.000146,0.00915,,,,
1143,-71.1,90,0,1,0,-0.0292,14.1980,1.2321,0.005,0.000146,0.00914,,,,
1144,87.9,39,1,0,3,-0.0005,26.4175,1.1735,0.000,0.000146,0.00913,,,,
1145,-49.6,16,0,1,0,0.0007,112.3813,1.1146,0.000,0.000145,0.00912,,,,
1146,-66.2,39,0,1,4,-0.0016,30.7656,1.3325,0.000,0.000145,0.00911,,,,
1147,-58.0,22,0,1,0,-0.0015,79.1768,1.0294,0.000,0.000145,0.00910,,,,
1148,63.8,84,1,0,7,0.0447,26.0827,1.2859,0.000,0.000145,0.00909,,,,
1149,-50.0,1,0,1,0,0.0000,0.0000,0.0000,0.000,0.000145,0.00908,,,,
1150,103.8,200,1,0,25,-0.0000,60.5887,1.1283,0.000,0.000145,0.00908,-78.8,0.10,0.0,7.1
1151,-62.9,50,0,1,3,-0.0004,29.8793,1.1853,0.000,0.000145,0.00907,,,,
1152,-94.9,200,0,0,13,-0.0118,25.1547,1.1733,0.000,0.000144,0.00906,,,,
1153,93.5,29,1,0,3,0.0014,34.6534,1.1196,0.000,0.000144,0.00905,,,,
1154,-50.1,6,0,1,0,0.0000,0.0000,0.0000,0.000,0.000144,0.00904,,,,
1155,-46.7,9,0,1,0,-0.0015,127.4837,1.1317,0.000,0.000144,0.00903,,,,
1156,91.6,24,1,0,4,-0.0012,23.7539,1.0317,0.000,0.000144,0.00902,,,,
1157,-54.5,39,0,1,0,-0.0010,55.6551,1.1642,0.000,0.000144,0.00901,,,,
1158,98.8,29,1,0,2,-0.0004,261.0998,1.0221,0.000,0.000144,0.00900,,,,
1159,-92.8,99,0,1,12,-0.0241,26.1404,1.1051,0.000,0.000144,0.00899,,,,
1160,-157.6,176,0,1,23,0.0069,40.3066,1.2107,0.000,0.000143,0.00898,,,,
1161,89.5,55,1,0,1,-0.0027,63.9561,1.1501,0.000,0.000143,0.00897,,,,
1162,71.1,84,1,0,5,0.0054,21.2669,1.1971,0.000,0.000143,0.00896,,,,
1163,77.7,38,1,0,5,-0.0005,121.9240,1.1669,0.000,0.000143,0.00895,,,,
1164,109.9,20,1,0,0,-0.0035,76.9608,1.0201,0.000,0.000143,0.00894,,,,
1165,91.5,13,1,0,3,-0.0016,772.3137,0.7424,0.000,0.000143,0.00893,,,,
1166,90.6,64,1,0,2,-0.0027,61.2716,1.1022,0.000,0.000143,0.00892,,,,
1167,100.0,1,1,0,0,0.0000,0.0000,0.0000,0.000,0.000142,0.00891,,,,
1168,-62.5,21,0,1,4,-0.0012,47.0051,1.1687,0.000,0.000142,0.00890,,,,
1169,45.2,133,1,0,11,-0.0123,20.9464,1.1527,0.000,0.000142,0.00889,,,,
1170,-94.3,88,0,1,7,0.0175,38.5482,1.1698,0.000,0.000142,0.00889,,,,
1171,-48.7,9,0,1,0,0.0010,135.9586,1.0810,0.000,0.000142,0.00888,,,,
1172,79.1,86,1,0,1,-0.0182,54.8917,1.2498,0.000,0.000142,0.00887,,,,
1173,94.3,30,1,0,3,-0.0008,64.6394,1.1460,0.000,0.000142,0.00886,,,,
1174,101.2,42,1,0,0,-0.0012,31.5788,1.1177,0.000,0.000142,0.00885,,,,
1175,4.2,141,1,0,19,-0.0121,47.2408,1.2158,0.000,0.000141,0.00884,,,,
1176,-68.2,77,0,1,3,-0.0229,17.7187,1.0883,0.000,0.000141,0.00883,,,,
1177,-48.4,5,0,1,0,0.0000,0.0000,0.0000,0.000,0.000141,0.00882,,,,
1178,-63.9,84,0,1,0,0.0544,18.2109,1.1803,0.000,0.000141,0.00881,,,,
1179,95.5,38,1,0,0,0.0004,26.1692,1.1403,0.000,0.000141,0.00880,,,,
1180,75.6,64,1,0,4,-0.0006,34.1192,1.2586,0.000,0.000141,0.00879,,,,
1181,84.9,48,1,0,4,0.0006,26.9624,1.1972,0.000,0.000141,0.00878,,,,
1182,-104.4,200,0,0,16,0.0064,23.5350,1.1020,0.000,0.000140,0.00877,,,,
1183,98.0,15,1,0,0,0.0007,37.7468,1.0740,0.000,0.000140,0.00876,,,,
1184,102.6,12,1,0,0,-0.0003,28.7707,0.9412,0.000,0.000140,0.00875,,,,
1185,93.0,8,1,0,3,0.0043,491.2564,0.6801,0.000,0.000140,0.00874,,,,
1186,-87.1,104,0,1,3,0.0007,28.0809,1.2669,0.000,0.000140,0.00873,,,,
1187,78.2,78,1,0,5,0.0434,69.0130,1.1012,0.000,0.000140,0.00872,,,,
1188,-48.2,3,0,1,0,0.0000,0.0000,0.0000,0.000,0.000140,0.00871,,,,
1189,89.8,14,1,0,4,-0.0000,320.6824,0.8603,0.000,0.000139,0.00870,,,,
1190,-56.5,21,0,1,2,-0.0022,64.8985,1.1212,0.000,0.000139,0.00870,,,,
1191,100.4,11,1,0,0,-0.0023,31.2891,0.9418,0.000,0.000139,0.00869,,,,
1192,-75.2,54,0,1,6,-0.0013,35.4271,1.2269,0.000,0.000139,0.00868,,,,
1193,-49.6,22,0,1,0,-0.0002,67.4472,0.9981,0.000,0.000139,0.00867,,,,
1194,101.4,7,1,0,0,0.0000,0.0000,0.0000,0.000,0.000139,0.00866,,,,
1195,106.6,12,1,0,0,-0.0014,60.6706,0.9055,0.000,0.000139,0.00865,,,,
1196,99.7,31,1,0,0,0.0006,32.6682,1.0807,0.000,0.000139,0.00864,,,,
1197,-79.7,51,0,1,5,-0.0002,38.1626,1.0762,0.000,0.000138,0.00863,,,,
1198,-49.9,4,0,1,0,0.0000,0.0000,0.0000,0.000,0.000138,0.00862,,,,
1199,-50.0,1,0,1,0,0.0000,0.0000,0.0000,0.000,0.000138,0.00861,,,,
1200,105.4,12,1,0,3,0.0000,0.0000,0.0000,0.000,0.000138,0.00860,-101.9,0.10,0.1,10.6
1201,-99.7,107,0,1,3,-0.0124,15.1142,1.3017,0.000,0.000138,0.00859,,,,
1202,-51.1,2,0,1,0,0.0000,0.0000,0.0000,0.000,0.000138,0.00858,,,,
1203,78.7,96,1,0,0,-0.0045,10.5510,1.0449,0.000,0.000138,0.00857,,,,
1204,94.7,35,1,0,0,-0.0023,97.9872,1.0894,0.000,0.000137,0.00856,,,,
1205,97.7,11,1,0,2,0.0000,35.1296,0.9576,0.000,0.000137,0.00855,,,,
1206,-76.8,104,0,1,0,0.0079,14.3511,1.0634,0.000,0.000137,0.00854,,,,
1207,-52.2,3,0,1,0,0.0000,0.0000,0.0000,0.000,0.000137,0.00853,,,,
1208,77.8,56,1,0,3,-0.0002,20.6763,1.0963,0.000,0.000137,0.00852,,,,
1209,-50.4,2,0,1,0,0.0000,0.0000,0.0000,0.000,0.000137,0.00851,,,,
1210,-121.3,154,0,1,11,-0.0174,22.1453,1.0394,0.000,0.000137,0.00851,,,,
1211,97.4,21,1,0,3,0.0003,55.0630,0.9875,0.000,0.000137,0.00850,,,,
1212,-2.1,168,1,0,18,-0.0100,35.6217,1.0888,0.000,0.000136,0.00849,,,,
1213,102.1,10,1,0,0,-0.0009,69.1335,0.9420,0.000,0.000136,0.00848,,,,
1214,65.4,60,1,0,0,-0.0021,72.6400,1.3849,0.000,0.000136,0.00847,,,,
1215,-57.0,22,0,1,1,-0.0015,64.7635,1.1136,0.000,0.000136,0.00846,,,,
