episode,ep_length,outcome,thief_reward,police0_reward,police1_reward,thief_pg_loss,thief_vf_loss,thief_entropy,police0_pg_loss,police0_vf_loss,police0_entropy,police1_pg_loss,police1_vf_loss,police1_entropy,thief_lr,police_lr,eval_catch_rate,eval_escape_rate,eval_trap_rate,eval_timeout_rate,eval_avg_steps
4671,27,caught,-98.6,97.4,47.4,-0.0002,173.6002,0.1369,-0.0048,173.8858,0.8438,0.0004,47.4040,0.4714,0.000049,0.000098,,,,,
4672,14,escaped,107.7,-51.3,-51.3,-0.0003,0.0599,0.0944,-0.0093,0.0163,0.8127,-0.0018,0.0086,0.3676,0.000049,0.000098,,,,,
4673,20,escaped,65.8,-51.9,-51.9,-0.0000,112.4558,0.0104,-0.0014,0.1101,0.7573,0.0003,0.1325,0.2944,0.000049,0.000098,,,,,
4674,16,escaped,113.5,-51.5,-51.5,-0.0000,0.1743,0.0827,-0.0008,0.0294,0.7310,-0.0141,0.0266,0.7458,0.000049,0.000098,,,,,
4675,11,escaped,109.0,-51.0,-51.0,-0.0001,0.0107,0.0686,-0.0063,0.0116,0.7034,-0.0046,0.0053,0.3381,0.000049,0.000098,,,,,
4676,14,escaped,105.7,-51.3,-51.3,0.0009,11.7315,0.0863,-0.0007,0.0320,0.7352,-0.0019,0.0300,0.7661,0.000049,0.000098,,,,,
4677,17,escaped,106.4,-51.6,-51.6,-0.0007,1.7575,0.0848,-0.0036,0.0364,0.7415,-0.0070,0.0376,0.8039,0.000049,0.000098,,,,,
4678,13,escaped,108.8,-51.2,-51.2,-0.0035,0.0704,0.0889,0.0013,0.0205,0.6057,-0.0006,0.0127,0.3451,0.000049,0.000098,,,,,
4679,14,escaped,109.7,-51.3,-51.3,-0.0015,0.0355,0.1268,0.0003,0.0234,0.6012,0.0004,0.0074,0.3749,0.000049,0.000098,,,,,
4680,14,escaped,111.7,-51.3,-51.3,-0.0010,0.0167,0.1796,-0.0059,0.0105,0.5948,-0.0009,0.0291,0.4651,0.000049,0.000098,,,,,
4681,3,caught,-98.2,99.8,49.8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000049,0.000098,,,,,
4682,13,escaped,108.8,-51.2,-51.2,-0.0031,0.1567,0.1404,-0.0037,0.0097,0.6066,-0.0017,0.0079,0.5475,0.000049,0.000098,,,,,
4683,9,escaped,107.2,-50.8,-50.8,-0.0011,0.0103,0.1230,0.0007,0.0324,0.5884,0.0017,0.0372,0.5884,0.000049,0.000098,,,,,
4684,16,escaped,109.5,-51.5,-51.5,0.0001,0.0835,0.1177,-0.0002,0.0216,0.5728,-0.0046,0.0211,0.5328,0.000049,0.000098,,,,,
4685,3,caught,-98.2,49.8,99.8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000049,0.000098,,,,,
4686,17,escaped,114.4,-51.6,-51.6,0.0000,0.3082,0.0790,-0.0013,0.0281,0.5674,-0.0071,3.2150,0.5917,0.000049,0.000098,,,,,
4687,15,escaped,102.6,-51.4,-51.4,-0.0007,0.8404,0.0972,-0.0076,0.0216,0.5946,0.0002,0.0200,0.5698,0.000049,0.000098,,,,,
4688,12,escaped,109.9,-51.1,-51.1,-0.0016,0.0112,0.2161,-0.0018,0.0159,0.5843,-0.0004,0.0238,0.5735,0.000049,0.000098,,,,,
4689,8,escaped,104.3,-50.7,-50.7,-0.0014,0.0274,0.1254,-0.0084,0.0113,0.5676,-0.0060,0.0114,0.4472,0.000049,0.000098,,,,,
4690,16,trap,-51.6,-1.6,-1.6,-0.0222,69.7524,0.2201,-0.0000,78.4402,0.3715,-0.0008,79.8319,0.3028,0.000049,0.000098,,,,,
4691,13,escaped,108.8,-51.2,-51.2,-0.0011,396.1034,0.0804,-0.0066,172.9275,0.5672,-0.0034,162.6590,0.5100,0.000049,0.000098,,,,,
4692,17,escaped,114.4,-51.6,-51.6,-0.0000,0.0485,0.0512,0.0000,0.0274,0.6239,-0.0039,0.0318,0.6100,0.000049,0.000098,,,,,
4693,13,caught,-102.5,48.8,98.8,-0.0000,449.2387,0.0464,-0.0019,98.3636,0.6028,0.0011,102.9860,0.8417,0.000049,0.000098,,,,,
4694,12,escaped,109.9,-51.1,-51.1,-0.0006,0.0166,0.1075,-0.0004,0.0140,0.5938,-0.0010,0.0038,0.5263,0.000049,0.000098,,,,,
4695,10,escaped,106.1,-50.9,-50.9,-0.0019,0.0269,0.2024,-0.0050,0.0164,0.5669,-0.0024,0.0198,0.5454,0.000049,0.000098,,,,,
4696,11,escaped,109.0,-51.0,-51.0,0.0002,0.0443,0.0979,-0.0005,0.0091,0.5674,-0.0035,0.0025,0.5087,0.000049,0.000098,,,,,
4697,6,escaped,102.5,-50.5,-50.5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000049,0.000098,,,,,
4698,14,escaped,109.7,-51.3,-51.3,-0.0021,0.0273,0.1751,-0.0048,0.0097,0.5509,-0.0132,0.0089,0.6818,0.000049,0.000098,,,,,
4699,2,escaped,100.9,-50.1,-50.1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000049,0.000098,,,,,
4700,18,escaped,111.3,-51.7,-51.7,-0.0007,0.0356,0.0595,-0.0023,0.0336,0.5705,-0.0191,0.0202,0.6401,0.000049,0.000098,,,,,
4701,14,escaped,107.7,-51.3,-51.3,-0.0001,0.0190,0.0626,-0.0051,0.0158,0.5914,-0.0015,0.0055,0.5331,0.000049,0.000098,,,,,
4702,6,trap,-45.5,-0.6,-0.6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000049,0.000098,,,,,
4703,13,escaped,110.8,-51.2,-51.2,-0.0001,0.0394,0.0896,-0.0119,0.0133,0.5715,0.0034,0.0025,0.6179,0.000049,0.000098,,,,,
4704,6,escaped,104.5,-50.5,-50.5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000049,0.000098,,,,,
4705,8,escaped,104.3,-50.7,-50.7,-0.0001,0.0114,0.0474,-0.0013,0.0168,0.5405,-0.0012,0.0102,0.5452,0.000049,0.000098,,,,,
4706,5,escaped,103.6,-50.4,-50.4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000049,0.000098,,,,,
4707,11,escaped,109.0,-51.0,-51.0,-0.0001,0.0135,0.0692,-0.0005,0.0078,0.5576,-0.0075,0.0021,0.5836,0.000049,0.000098,,,,,
4708,2,caught,-101.1,49.9,99.9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000049,0.000098,,,,,
4709,55,escaped,76.7,-55.4,-55.4,0.0001,28.7437,0.1591,0.0002,0.4589,0.5579,-0.0077,0.4281,0.7013,0.000049,0.000098,,,,,
4710,14,escaped,111.7,-51.3,-51.3,-0.0005,0.0399,0.2106,-0.0031,0.0079,0.5385,-0.0085,0.0063,0.7116,0.000049,0.000098,,,,,
4711,1,caught,-100.0,100.0,50.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000049,0.000098,,,,,
4712,21,escaped,108.0,-52.0,-52.0,-0.0007,0.0574,0.1205,-0.0011,0.0549,0.5498,0.0038,0.0369,0.6901,0.000049,0.000098,,,,,
4713,11,caught,-99.0,99.0,49.0,-0.0021,442.2202,0.1968,-0.0018,421.6102,0.4074,0.0002,116.3637,0.9027,0.000049,0.000098,,,,,
4714,6,escaped,104.5,-50.5,-50.5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000049,0.000098,,,,,
4715,5,caught,-96.4,99.6,49.6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000049,0.000098,,,,,
4716,100,escaped,101.1,-59.9,-59.9,0.0087,1.8287,0.0722,0.0040,0.8509,0.0983,-0.0076,0.7502,0.6956,0.000049,0.000098,,,,,
4717,11,escaped,109.0,-51.0,-51.0,-0.0002,0.0119,0.1059,-0.0001,0.0461,0.3356,-0.0040,0.0573,0.8392,0.000049,0.000098,,,,,
4718,55,escaped,98.6,-55.4,-55.4,-0.0007,0.9453,0.1323,-0.0003,0.5035,0.5121,-0.0007,0.5638,0.6286,0.000049,0.000098,,,,,
4719,22,escaped,99.6,-52.1,-52.1,-0.0001,14.4739,0.0806,-0.0007,0.0662,0.4719,-0.0025,0.0462,0.6633,0.000049,0.000098,,,,,
4720,11,escaped,109.0,-51.0,-51.0,-0.0009,0.0074,0.2241,-0.0004,0.1048,0.5146,-0.0017,0.0424,0.6758,0.000049,0.000098,,,,,
4721,1,caught,-100.0,50.0,100.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000049,0.000098,,,,,
4722,14,escaped,111.7,-51.3,-51.3,-0.0007,0.0600,0.2466,-0.0014,0.0923,0.5210,-0.0064,0.0293,0.6989,0.000049,0.000098,,,,,
4723,30,caught,-114.5,97.1,47.1,0.0000,202.3547,0.1423,0.0002,170.4842,0.2477,-0.0033,44.0073,1.0393,0.000049,0.000098,,,,,
4724,17,escaped,108.4,-51.6,-51.6,0.0001,3.9660,0.1137,-0.0008,0.0268,0.5562,0.0006,5.2968,0.6746,0.000049,0.000098,,,,,
4725,32,escaped,88.0,-53.1,-53.1,0.0000,35.5396,0.1311,-0.0002,2.8403,0.3869,-0.0002,0.6767,0.4495,0.000049,0.000098,,,,,
4726,54,escaped,111.7,-55.3,-55.3,-0.0013,1.4840,0.2743,-0.0009,0.4689,0.5050,-0.0008,0.4061,0.4618,0.000049,0.000098,,,,,
4727,15,escaped,110.6,-51.4,-51.4,-0.0002,0.0121,0.1184,0.0002,0.0329,0.3489,-0.0039,0.0445,0.7911,0.000049,0.000098,,,,,
4728,13,escaped,108.8,-51.2,-51.2,-0.0028,0.0109,0.0839,-0.0000,0.0112,0.5008,-0.0020,0.0327,0.5786,0.000049,0.000098,,,,,
4729,17,escaped,114.4,-51.6,-51.6,0.0001,0.1262,0.0401,-0.0009,0.0402,0.5363,-0.0002,0.0729,0.7155,0.000049,0.000098,,,,,
4730,13,escaped,102.8,-51.2,-51.2,0.0001,0.0420,0.0657,-0.0000,0.0128,0.4599,0.0007,0.0309,0.6769,0.000049,0.000098,,,,,
4731,13,escaped,104.8,-51.2,-51.2,-0.0002,0.0230,0.0775,-0.0022,0.0164,0.4115,-0.0005,0.0244,0.7346,0.000049,0.000098,,,,,
4732,9,escaped,103.2,-50.8,-50.8,-0.0057,0.0316,0.1101,-0.0039,0.0574,0.5298,-0.0025,0.0161,0.5071,0.000049,0.000098,,,,,
4733,13,escaped,110.8,-51.2,-51.2,-0.0008,0.1088,0.1021,-0.0008,0.0292,0.3974,-0.0105,0.0285,0.7656,0.000049,0.000098,,,,,
4734,17,escaped,110.4,-51.6,-51.6,0.0001,0.0442,0.0370,0.0015,0.0266,0.5539,-0.0041,0.0211,0.6348,0.000049,0.000098,,,,,
4735,16,trap,-55.8,-1.6,-1.6,-0.0034,90.2015,0.1278,-0.0034,0.0694,0.6607,-0.0149,0.0761,0.6973,0.000049,0.000098,,,,,
4736,8,escaped,100.3,-50.7,-50.7,0.0000,0.0425,0.0223,-0.0021,0.0366,0.5164,-0.0192,0.0413,0.6022,0.000049,0.000098,,,,,
4737,14,escaped,96.4,-51.3,-51.3,0.0002,8.5026,0.0902,0.0038,45.6889,0.6587,-0.0032,34.7055,0.4684,0.000049,0.000098,,,,,
4738,9,escaped,103.2,-50.8,-50.8,0.0000,0.0320,0.0585,-0.0013,0.0298,0.5339,-0.0013,0.1166,0.6077,0.000049,0.000098,,,,,
4739,13,escaped,110.8,-51.2,-51.2,-0.0006,0.0157,0.1500,0.0004,0.0149,0.4992,-0.0088,0.0185,0.6559,0.000049,0.000098,,,,,
4740,12,escaped,105.9,-51.1,-51.1,-0.0000,0.1234,0.0412,-0.0020,0.0091,0.6399,-0.0110,0.0164,0.5804,0.000049,0.000098,,,,,
4741,18,escaped,84.7,-51.7,-51.7,-0.0000,28.3651,0.0356,-0.0015,128.7306,0.4684,0.0009,121.7405,0.4975,0.000049,0.000098,,,,,
4742,21,escaped,108.0,-52.0,-52.0,-0.0001,0.1851,0.2303,-0.0030,0.1429,0.6993,0.0085,1.0817,0.7042,0.000049,0.000098,,,,,
4743,64,caught,-103.3,43.7,93.7,-0.0000,71.9883,0.0260,-0.0007,20.2780,0.3805,-0.0050,62.4875,0.7067,0.000049,0.000098,,,,,
4744,23,escaped,102.5,-52.2,-52.2,-0.0001,13.7071,0.0753,0.0001,0.1952,0.4735,0.0045,0.1512,0.5661,0.000049,0.000098,,,,,
4745,7,escaped,105.4,-50.6,-50.6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000049,0.000098,,,,,
4746,7,escaped,103.4,-50.6,-50.6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000049,0.000098,,,,,
4747,23,escaped,98.5,-52.2,-52.2,-0.0000,9.4084,0.0339,0.0001,1.9179,0.4380,0.0037,0.1118,0.4640,0.000049,0.000098,,,,,
4748,15,escaped,97.3,-51.4,-51.4,0.0001,14.8204,0.2196,-0.0007,0.2141,0.6383,-0.0170,15.0330,0.6056,0.000049,0.000098,,,,,
4749,67,escaped,109.4,-56.6,-56.6,0.0053,1.0112,0.0801,0.0034,2.3982,0.2788,0.0057,2.4153,0.5060,0.000049,0.000098,,,,,
4750,4,escaped,102.7,-50.3,-50.3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000049,0.000098,,,,,
4751,25,escaped,106.3,-52.4,-52.4,-0.0000,7.9259,0.1410,-0.0012,0.0840,0.6653,-0.0025,7.3328,0.7336,0.000049,0.000098,,,,,
4752,16,escaped,109.5,-51.5,-51.5,-0.0131,0.0453,0.1076,0.0002,0.0260,0.6377,-0.0011,0.2331,0.6276,0.000049,0.000098,,,,,
4753,14,escaped,111.7,-51.3,-51.3,0.0000,0.0349,0.0688,0.0003,0.0195,0.6449,-0.0052,0.0174,0.6893,0.000049,0.000098,,,,,
4754,53,escaped,106.8,-55.2,-55.2,-0.0005,1.5593,0.2086,-0.0003,0.5168,0.6799,-0.0010,0.5176,0.5411,0.000049,0.000098,,,,,
4755,16,escaped,111.5,-51.5,-51.5,-0.0033,0.1150,0.1918,-0.0012,0.0290,0.6782,0.0001,0.1226,0.6694,0.000049,0.000098,,,,,
4756,83,trap,-54.2,-8.3,-8.3,0.0465,41.3962,0.0338,-0.0326,0.7787,0.3998,0.0138,3.9925,0.5837,0.000049,0.000098,,,,,
4757,3,escaped,101.8,-50.2,-50.2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000049,0.000098,,,,,
4758,3,caught,-98.2,99.8,49.8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000049,0.000098,,,,,
4759,5,escaped,103.6,-50.4,-50.4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000049,0.000098,,,,,
4760,16,escaped,107.5,-51.5,-51.5,-0.0007,0.0104,0.0708,-0.0069,0.0383,0.7036,-0.0020,0.0252,0.5963,0.000049,0.000098,,,,,
4761,66,escaped,87.3,-56.5,-56.5,-0.0187,23.3144,0.1750,-0.0185,1.7874,0.2865,0.0206,1.6044,0.5185,0.000049,0.000098,,,,,
4762,10,caught,-93.9,99.1,49.1,0.0006,568.7934,0.2466,0.0031,511.1957,0.6811,0.0040,132.0805,0.7851,0.000049,0.000098,,,,,
4763,56,escaped,79.6,-55.5,-55.5,-0.0001,25.0615,0.2523,-0.0001,0.5117,0.8169,-0.0000,0.5405,0.5307,0.000049,0.000098,,,,,
4764,52,escaped,101.9,-55.1,-55.1,-0.0011,1.5472,0.1462,-0.0003,0.4822,0.7499,0.0014,0.4554,0.4427,0.000049,0.000098,,,,,
4765,15,escaped,112.6,-51.4,-51.4,-0.0001,0.0635,0.1093,-0.0014,0.0950,0.7312,-0.0021,0.1354,0.7032,0.000049,0.000098,,,,,
4766,21,escaped,91.4,-52.0,-52.0,-0.0002,28.1004,0.1047,-0.0002,0.0833,0.8373,-0.0031,0.0744,0.7158,0.000049,0.000098,,,,,
4767,8,caught,-93.7,99.3,49.3,-0.0000,708.2164,0.0526,-0.0018,639.1748,0.6531,0.0089,164.6465,0.7789,0.000049,0.000098,,,,,
4768,17,escaped,108.4,-51.6,-51.6,-0.0005,0.0871,0.0867,-0.0005,0.0700,0.7983,-0.0051,0.0499,0.6424,0.000049,0.000098,,,,,
4769,25,escaped,108.3,-52.4,-52.4,-0.0001,11.0145,0.0703,-0.0010,0.0991,0.7806,0.0030,2.6637,0.6708,0.000049,0.000098,,,,,
4770,18,escaped,115.3,-51.7,-51.7,-0.0000,0.0945,0.1285,-0.0096,0.0606,0.8456,-0.0004,0.0380,0.6746,0.000049,0.000098,,,,,
4771,10,escaped,108.1,-50.9,-50.9,0.0000,0.4892,0.1046,-0.0032,0.1003,0.5425,-0.0081,0.0940,0.6523,0.000049,0.000098,,,,,
4772,16,escaped,96.2,-51.5,-51.5,0.0000,15.0382,0.0519,0.0008,0.0323,0.8382,-0.0020,0.0181,0.5082,0.000049,0.000098,,,,,
4773,12,escaped,101.9,-51.1,-51.1,-0.0060,0.0743,0.1928,-0.0051,0.0263,0.7136,-0.0036,0.0241,0.6062,0.000049,0.000098,,,,,
4774,18,escaped,92.0,-51.7,-51.7,0.0002,14.9706,0.0871,-0.0013,0.0604,0.8717,-0.0070,0.0705,0.5358,0.000049,0.000098,,,,,
4775,3,escaped,101.8,-50.2,-50.2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000049,0.000098,,,,,
4776,6,escaped,104.5,-50.5,-50.5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000049,0.000098,,,,,
4777,54,escaped,77.8,-55.3,-55.3,0.0003,18.1437,0.2357,-0.0002,0.5554,0.8810,0.0011,0.5490,0.3698,0.000049,0.000098,,,,,
4778,10,escaped,102.1,-50.9,-50.9,-0.0001,0.4028,0.1002,-0.0011,0.0836,0.5405,0.0022,0.0855,0.6827,0.000049,0.000098,,,,,
4779,2,caught,-99.1,49.9,99.9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000049,0.000098,,,,,
4780,5,escaped,103.6,-50.4,-50.4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000049,0.000098,,,,,
4781,19,escaped,116.2,-51.8,-51.8,-0.0002,0.1248,0.1234,-0.0040,0.0248,0.9135,-0.0009,0.0283,0.5894,0.000049,0.000098,,,,,
4782,17,escaped,103.1,-51.6,-51.6,-0.0000,4.8137,0.0887,-0.0061,0.0444,0.8280,-0.0007,1.9193,0.4692,0.000049,0.000098,,,,,
4783,13,escaped,108.8,-51.2,-51.2,-0.0015,0.1411,0.0898,0.0012,0.0279,0.9085,-0.0001,0.0167,0.4713,0.000049,0.000098,,,,,
4784,21,escaped,116.0,-52.0,-52.0,0.0000,0.6328,0.1701,-0.0010,0.0738,0.9514,-0.0011,0.0349,0.6063,0.000049,0.000098,,,,,
4785,19,escaped,116.2,-51.8,-51.8,-0.0008,0.1724,0.0808,0.0000,0.0494,0.9413,-0.0006,0.0449,0.6483,0.000049,0.000098,,,,,
4786,9,escaped,101.2,-50.8,-50.8,-0.0000,0.1539,0.0639,-0.0043,0.0685,0.5941,-0.0072,0.0607,0.6576,0.000049,0.000098,,,,,
4787,7,escaped,103.4,-50.6,-50.6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000049,0.000098,,,,,
4788,26,escaped,101.2,-52.5,-52.5,0.0001,7.8074,0.0742,-0.0007,0.1055,0.7369,-0.0001,0.0954,0.6256,0.000049,0.000098,,,,,
4789,17,escaped,106.4,-51.6,-51.6,0.0030,304.8015,0.0591,0.0025,141.1247,0.5030,-0.0033,0.9786,0.6838,0.000049,0.000098,,,,,
4790,6,caught,-95.5,49.5,99.5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000049,0.000098,,,,,
4791,30,escaped,112.1,-52.9,-52.9,-0.0020,0.9576,0.1313,-0.0009,0.1209,0.4356,0.0036,0.9988,0.7870,0.000049,0.000098,,,,,
4792,5,caught,-100.4,49.6,99.6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000049,0.000098,,,,,
4793,53,escaped,104.8,-55.2,-55.2,-0.0007,1.3587,0.2461,-0.0019,0.8792,0.9458,-0.0022,0.6216,0.4000,0.000049,0.000098,,,,,
4794,21,escaped,104.7,-52.0,-52.0,0.0000,11.3665,0.0680,-0.0024,0.0524,0.9255,-0.0011,0.0216,0.5983,0.000049,0.000098,,,,,
4795,8,caught,-97.7,49.3,99.3,-0.0000,354.5909,0.0363,-0.0007,160.5002,0.7618,0.0106,506.9638,0.7144,0.000049,0.000098,,,,,
4796,10,escaped,106.1,-50.9,-50.9,-0.0021,0.0137,0.1928,-0.0036,0.0589,0.7144,-0.0055,0.0367,0.5382,0.000049,0.000098,,,,,
4797,3,escaped,101.8,-50.2,-50.2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000049,0.000098,,,,,
4798,24,escaped,107.4,-52.3,-52.3,0.0000,13.1880,0.1018,-0.0010,83.8099,0.7419,-0.0012,92.0482,0.5238,0.000049,0.000098,,,,,
4799,59,escaped,110.2,-55.8,-55.8,-0.0003,0.8245,0.0842,0.0001,3.5938,0.3177,0.0004,1.1270,0.5060,0.000049,0.000098,,,,,
4800,27,escaped,100.1,-52.6,-52.6,-0.0002,9.8239,0.1167,0.0001,0.3571,0.6339,-0.0015,1.9957,0.5281,0.000049,0.000098,,,,,
4801,17,escaped,114.4,-51.6,-51.6,-0.0005,0.2172,0.2449,-0.0021,0.0322,0.8564,-0.0031,0.0532,0.6121,0.000049,0.000098,,,,,
4802,20,escaped,109.1,-51.9,-51.9,-0.0006,0.0541,0.1465,-0.0042,0.1953,0.7775,-0.0009,0.0232,0.5323,0.000049,0.000098,,,,,
4803,14,escaped,107.7,-51.3,-51.3,-0.0006,0.2007,0.0926,-0.0000,0.0234,0.8317,0.0007,0.0140,0.5356,0.000049,0.000098,,,,,
4804,9,escaped,105.2,-50.8,-50.8,-0.0005,0.0620,0.1090,-0.0021,0.0612,0.7281,-0.0040,0.0838,0.5257,0.000049,0.000098,,,,,
4805,5,caught,-96.4,49.6,99.6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000049,0.000098,,,,,
4806,15,escaped,106.6,-51.4,-51.4,0.0001,0.1374,0.0618,-0.0079,0.0299,0.8427,-0.0011,0.0080,0.5572,0.000049,0.000098,,,,,
4807,16,escaped,107.5,-51.5,-51.5,-0.0010,0.1623,0.1164,-0.0058,12.7672,0.6084,-0.0005,36.3197,0.5507,0.000049,0.000098,,,,,
4808,67,caught,-114.6,93.4,43.4,0.0098,93.6962,0.1228,-0.0075,80.7667,0.2414,-0.0044,21.0977,0.9408,0.000049,0.000098,,,,,
4809,20,escaped,115.1,-51.9,-51.9,-0.0012,0.1207,0.1676,-0.0016,0.0194,0.8644,-0.0044,0.0220,0.6301,0.000049,0.000098,,,,,
4810,21,caught,-108.0,98.0,48.0,-0.0002,276.5220,0.1885,-0.0006,241.4384,0.4165,0.0000,60.8357,0.8253,0.000049,0.000098,,,,,
4811,8,escaped,104.3,-50.7,-50.7,-0.0000,0.0907,0.0832,0.0015,0.0891,0.6418,-0.0029,0.0824,0.5833,0.000049,0.000098,,,,,
4812,16,escaped,108.2,-51.5,-51.5,-0.0031,0.0555,0.1393,-0.0024,0.1001,0.8365,0.0003,0.0600,0.4470,0.000049,0.000098,,,,,
4813,61,escaped,106.0,-56.0,-56.0,-0.0001,1.0819,0.0236,-0.0001,0.5623,0.8726,-0.0025,0.5264,0.6101,0.000049,0.000098,,,,,
4814,60,escaped,97.1,-55.9,-55.9,0.0001,0.7855,0.0456,0.0003,0.4647,0.3490,-0.0003,0.4528,0.8351,0.000049,0.000098,,,,,
4815,16,escaped,101.5,-51.5,-51.5,-0.0000,6.7052,0.0829,-0.0019,0.0157,0.6960,-0.0028,0.0164,0.5812,0.000049,0.000098,,,,,
4816,7,escaped,105.4,-50.6,-50.6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000049,0.000098,,,,,
4817,18,escaped,113.3,-51.7,-51.7,-0.0004,0.0297,0.1204,-0.0011,0.0312,0.5510,0.0020,0.0229,0.6822,0.000049,0.000098,,,,,
4818,25,escaped,117.6,-52.4,-52.4,-0.0002,0.1531,0.0743,0.0046,0.1374,0.8279,-0.0000,0.0505,0.6397,0.000049,0.000098,,,,,
4819,17,escaped,101.1,-51.6,-51.6,0.0003,11.8965,0.0871,-0.0004,0.0327,0.8539,-0.0032,0.0271,0.5669,0.000049,0.000098,,,,,
4820,11,escaped,101.0,-51.0,-51.0,-0.0025,0.0721,0.0555,-0.0004,0.0465,0.6717,-0.0031,0.0495,0.6071,0.000049,0.000098,,,,,
4821,68,escaped,112.3,-56.7,-56.7,-0.0132,4.0006,0.1706,-0.0009,0.3443,0.9903,0.0061,0.3813,0.8219,0.000049,0.000098,,,,,
4822,11,caught,-104.3,99.0,49.0,-0.0000,445.6354,0.0072,-0.0009,408.2301,0.4238,-0.0038,116.1731,0.7216,0.000049,0.000098,,,,,
4823,12,escaped,107.9,-51.1,-51.1,-0.0001,0.0812,0.0577,-0.0001,0.0710,0.5304,-0.0031,0.0708,0.7240,0.000049,0.000098,,,,,
4824,14,escaped,107.7,-51.3,-51.3,-0.0146,4.2085,0.0841,0.0019,0.0359,0.9095,0.0007,0.0157,0.6981,0.000049,0.000098,,,,,
4825,8,escaped,106.3,-50.7,-50.7,-0.0009,0.0366,0.1703,-0.0044,0.0795,0.6716,-0.0019,0.0846,0.6553,0.000049,0.000098,,,,,
4826,20,escaped,99.8,-51.9,-51.9,-0.0000,14.6067,0.0319,-0.0022,0.0424,0.8513,-0.0007,0.0262,0.6861,0.000049,0.000098,,,,,
4827,30,escaped,102.8,-52.9,-52.9,-0.0000,12.3126,0.0785,-0.0002,58.0797,0.8192,0.0011,74.4100,0.6528,0.000049,0.000098,,,,,
4828,8,escaped,106.3,-50.7,-50.7,-0.0001,0.0476,0.0461,0.0001,0.1988,0.6801,-0.0039,0.0785,0.6996,0.000049,0.000098,,,,,
4829,16,escaped,113.5,-51.5,-51.5,-0.0004,0.3436,0.0606,-0.0032,0.6810,0.7882,-0.0075,0.0753,0.7670,0.000049,0.000098,,,,,
4830,1,caught,-100.0,100.0,50.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000049,0.000098,,,,,
4831,23,escaped,109.8,-52.2,-52.2,-0.0003,0.1502,0.1229,0.0002,2.1014,0.7566,-0.0024,0.7186,0.6323,0.000049,0.000098,,,,,
4832,17,escaped,114.4,-51.6,-51.6,-0.0000,0.2114,0.1337,-0.0044,0.0975,0.9597,-0.0017,0.0325,0.7724,0.000049,0.000098,,,,,
4833,16,escaped,109.5,-51.5,-51.5,-0.0107,0.0217,0.0482,-0.0018,0.0264,0.5690,0.0025,0.0337,0.7956,0.000049,0.000098,,,,,
