episode,ep_reward,ep_length,reached_goal,pg_loss,vf_loss,entropy,clip_frac,lr,ent_coef,eval_avg_reward,eval_success_rate
2593,103.9,52,1,-0.0004,14.6464,1.0151,0.000,0.000067,0.00358,,
2594,99.2,29,1,0.0013,54.0342,1.0820,0.000,0.000067,0.00357,,
2595,84.1,87,1,0.0136,10.7983,1.0231,0.000,0.000066,0.00357,,
2596,99.2,49,1,-0.0007,21.3788,0.9961,0.000,0.000066,0.00356,,
2597,94.1,70,1,-0.0142,11.0043,1.0518,0.000,0.000066,0.00355,,
2598,95.8,43,1,0.0010,38.3433,1.0657,0.000,0.000066,0.00355,,
2599,96.0,81,1,0.0437,6.4803,1.0366,0.000,0.000066,0.00354,,
2600,103.5,200,1,0.0002,55.1932,0.9820,0.000,0.000066,0.00353,-97.4,0.00
2601,110.0,41,1,0.0001,30.0702,0.9956,0.000,0.000066,0.00353,,
2602,31.1,200,1,0.0078,33.6567,1.1426,0.000,0.000066,0.00352,,
2603,111.8,43,1,-0.0002,34.3582,1.0214,0.000,0.000066,0.00351,,
2604,108.4,37,1,-0.0001,30.8885,0.9693,0.000,0.000066,0.00351,,
2605,90.2,79,1,0.0073,11.3025,1.0625,0.000,0.000066,0.00350,,
2606,70.7,104,1,0.0142,57.1369,1.1137,0.000,0.000065,0.00350,,
2607,97.8,63,1,-0.0004,12.7547,1.0249,0.000,0.000065,0.00349,,
2608,103.9,12,1,-0.0002,53.1178,1.0113,0.000,0.000065,0.00348,,
2609,98.3,28,1,0.0003,56.0509,1.1054,0.000,0.000065,0.00348,,
2610,104.5,6,1,0.0000,0.0000,0.0000,0.000,0.000065,0.00347,,
2611,95.0,51,1,0.0005,32.7306,1.0777,0.000,0.000065,0.00346,,
2612,87.6,85,1,0.0075,10.0676,1.0867,0.000,0.000065,0.00346,,
2613,105.7,14,1,-0.0001,46.5287,0.9751,0.000,0.000065,0.00345,,
2614,66.1,90,1,-0.0063,37.9543,1.0757,0.000,0.000065,0.00344,,
2615,104.7,24,1,-0.0003,33.0934,1.0092,0.000,0.000065,0.00344,,
2616,79.2,29,1,0.0004,71.1979,1.0216,0.000,0.000065,0.00343,,
2617,104.2,19,1,0.0003,144.0582,1.0131,0.000,0.000064,0.00343,,
2618,73.8,83,1,-0.0225,49.1240,1.1127,0.000,0.000064,0.00342,,
2619,94.2,59,1,-0.0004,15.1439,1.0531,0.000,0.000064,0.00341,,
2620,57.6,185,1,-0.0033,22.4376,1.0529,0.000,0.000064,0.00341,,
2621,104.4,17,1,-0.0005,38.5779,1.0231,0.000,0.000064,0.00340,,
2622,100.7,4,1,0.0000,0.0000,0.0000,0.000,0.000064,0.00339,,
2623,91.0,91,1,-0.0509,23.9210,1.0692,0.000,0.000064,0.00339,,
2624,100.9,42,1,-0.0008,45.0744,1.1053,0.000,0.000064,0.00338,,
2625,97.4,47,1,-0.0007,59.1651,1.0423,0.000,0.000064,0.00337,,
2626,101.9,32,1,0.0001,20.0895,1.0584,0.000,0.000064,0.00337,,
2627,108.1,30,1,-0.0004,25.2156,0.9934,0.000,0.000064,0.00336,,
2628,105.6,25,1,-0.0002,57.7143,1.0221,0.000,0.000063,0.00336,,
2629,102.4,17,1,-0.0001,34.1440,1.0309,0.000,0.000063,0.00335,,
2630,88.4,57,1,0.0001,30.0270,1.0755,0.000,0.000063,0.00334,,
2631,96.3,48,1,-0.0002,19.2116,1.1187,0.000,0.000063,0.00334,,
2632,39.5,173,1,-0.0117,18.8179,1.1177,0.000,0.000063,0.00333,,
2633,99.4,7,1,0.0000,0.0000,0.0000,0.000,0.000063,0.00332,,
2634,102.8,33,1,0.0004,21.9108,1.0764,0.000,0.000063,0.00332,,
2635,100.5,6,1,0.0000,0.0000,0.0000,0.000,0.000063,0.00331,,
2636,103.4,27,1,-0.0001,22.4426,1.0463,0.000,0.000063,0.00331,,
2637,110.5,26,1,-0.0001,35.8028,1.0169,0.000,0.000063,0.00330,,
2638,106.2,19,1,0.0003,70.8685,1.0675,0.000,0.000063,0.00329,,
2639,105.7,14,1,-0.0002,45.7496,0.9906,0.000,0.000062,0.00329,,
2640,102.6,55,1,0.0000,24.3888,1.0019,0.000,0.000062,0.00328,,
2641,106.1,30,1,-0.0000,27.2275,1.0468,0.000,0.000062,0.00327,,
2642,86.1,70,1,0.0066,11.9422,1.0741,0.000,0.000062,0.00327,,
2643,104.8,13,1,-0.0003,46.6033,1.0215,0.000,0.000062,0.00326,,
2644,90.7,44,1,-0.0018,68.9385,1.0676,0.000,0.000062,0.00325,,
2645,92.2,59,1,-0.0001,12.4858,1.1000,0.000,0.000062,0.00325,,
2646,93.5,76,1,-0.0000,11.9468,1.0404,0.000,0.000062,0.00324,,
2647,105.5,16,1,-0.0003,45.7708,1.0519,0.000,0.000062,0.00324,,
2648,109.5,36,1,-0.0003,27.3339,1.0115,0.000,0.000062,0.00323,,
2649,100.0,1,1,0.0000,0.0000,0.0000,0.000,0.000062,0.00322,,
2650,106.3,200,1,0.0000,76.2842,0.8814,0.000,0.000062,0.00322,-95.0,0.00
2651,100.7,4,1,0.0000,0.0000,0.0000,0.000,0.000061,0.00321,,
2652,105.7,14,1,0.0005,94.2914,0.9459,0.000,0.000061,0.00320,,
2653,100.8,33,1,-0.0001,22.3044,1.0243,0.000,0.000061,0.00320,,
2654,109.6,25,1,-0.0000,32.4802,0.9715,0.000,0.000061,0.00319,,
2655,81.6,65,1,-0.0031,32.1967,1.1035,0.000,0.000061,0.00319,,
2656,89.0,51,1,-0.0006,15.9955,1.0441,0.000,0.000061,0.00318,,
2657,101.7,54,1,-0.0003,12.4788,1.0407,0.000,0.000061,0.00317,,
2658,100.4,34,1,-0.0007,20.3730,1.0215,0.000,0.000061,0.00317,,
2659,108.6,32,1,-0.0009,26.9906,1.0110,0.000,0.000061,0.00316,,
2660,102.8,13,1,-0.0004,43.1024,0.9798,0.000,0.000061,0.00315,,
2661,108.7,24,1,-0.0001,36.2153,0.9897,0.000,0.000061,0.00315,,
2662,86.8,113,1,-0.0029,36.3312,1.0366,0.000,0.000060,0.00314,,
2663,110.7,24,1,0.0002,36.8249,0.9533,0.000,0.000060,0.00313,,
2664,102.2,19,1,-0.0001,30.7301,1.0038,0.000,0.000060,0.00313,,
2665,101.5,36,1,0.0000,19.9591,1.0597,0.000,0.000060,0.00312,,
2666,92.6,35,1,0.0001,19.8700,1.0203,0.000,0.000060,0.00312,,
2667,73.5,96,1,-0.0295,19.4230,1.0543,0.000,0.000060,0.00311,,
2668,98.6,15,1,0.0001,101.4771,1.0489,0.000,0.000060,0.00310,,
2669,67.9,52,1,-0.0000,81.1421,1.1045,0.000,0.000060,0.00310,,
2670,106.3,8,1,0.0011,161.2117,0.9396,0.000,0.000060,0.00309,,
2671,113.2,29,1,-0.0002,58.9270,0.9241,0.000,0.000060,0.00308,,
2672,99.5,36,1,-0.0000,16.6606,1.0812,0.000,0.000060,0.00308,,
2673,106.1,10,1,-0.0007,61.2116,0.8765,0.000,0.000059,0.00307,,
2674,101.4,7,1,0.0000,0.0000,0.0000,0.000,0.000059,0.00306,,
2675,-78.0,200,0,0.0080,22.1275,1.0905,0.000,0.000059,0.00306,,
2676,113.9,32,1,-0.0002,37.5740,0.9817,0.000,0.000059,0.00305,,
2677,71.6,125,1,-0.0008,17.5877,1.0716,0.000,0.000059,0.00305,,
2678,107.9,32,1,-0.0003,96.9899,1.0435,0.000,0.000059,0.00304,,
2679,96.0,41,1,-0.0002,15.7618,1.0400,0.000,0.000059,0.00303,,
2680,41.1,140,1,-0.0044,72.1434,1.0465,0.000,0.000059,0.00303,,
2681,96.4,57,1,-0.0005,13.9589,1.0189,0.000,0.000059,0.00302,,
2682,107.5,16,1,-0.0004,40.5381,0.9328,0.000,0.000059,0.00301,,
2683,108.5,26,1,0.0003,33.1516,0.9716,0.000,0.000059,0.00301,,
2684,102.3,28,1,-0.0004,29.9738,1.0288,0.000,0.000058,0.00300,,
2685,104.6,15,1,-0.0002,44.3436,1.0000,0.000,0.000058,0.00300,,
2686,106.0,21,1,0.0002,33.1010,1.0114,0.000,0.000058,0.00299,,
2687,101.5,36,1,-0.0001,20.1243,1.0377,0.000,0.000058,0.00298,,
2688,106.1,30,1,-0.0002,23.4686,1.0082,0.000,0.000058,0.00298,,
2689,101.4,7,1,0.0000,0.0000,0.0000,0.000,0.000058,0.00297,,
2690,109.3,18,1,-0.0001,43.6791,0.9437,0.000,0.000058,0.00296,,
2691,104.4,37,1,-0.0002,19.8717,1.0602,0.000,0.000058,0.00296,,
2692,105.3,55,1,-0.0001,17.3139,1.0132,0.000,0.000058,0.00295,,
2693,104.3,48,1,0.0000,33.4135,1.0403,0.000,0.000058,0.00294,,
2694,100.2,59,1,-0.0001,12.3272,1.0702,0.000,0.000058,0.00294,,
2695,97.0,51,1,-0.0014,16.2137,1.0931,0.000,0.000057,0.00293,,
2696,102.9,22,1,0.0008,29.2358,0.9702,0.000,0.000057,0.00293,,
2697,105.8,43,1,0.0003,20.2069,1.0014,0.000,0.000057,0.00292,,
2698,105.4,27,1,0.0004,51.6950,1.0284,0.000,0.000057,0.00291,,
2699,92.7,64,1,-0.0006,15.4376,1.0734,0.000,0.000057,0.00291,,
2700,103.5,200,1,0.0002,18.0513,1.0151,0.000,0.000057,0.00290,-154.0,0.00
2701,97.1,57,1,-0.0001,13.0977,1.0055,0.000,0.000057,0.00289,,
2702,103.1,40,1,0.0007,37.5726,1.0379,0.000,0.000057,0.00289,,
2703,106.7,24,1,0.0010,52.6655,0.9970,0.000,0.000057,0.00288,,
2704,87.8,83,1,0.0377,13.9122,1.0803,0.000,0.000057,0.00287,,
2705,99.5,16,1,0.0010,71.9571,0.9924,0.000,0.000057,0.00287,,
2706,99.3,38,1,-0.0002,16.8724,1.0572,0.000,0.000056,0.00286,,
2707,73.4,67,1,-0.0039,29.8226,1.1330,0.000,0.000056,0.00286,,
2708,105.1,20,1,0.0011,66.9659,1.0204,0.000,0.000056,0.00285,,
2709,100.2,19,1,0.0020,218.7174,0.9764,0.000,0.000056,0.00284,,
2710,100.0,1,1,0.0000,0.0000,0.0000,0.000,0.000056,0.00284,,
2711,99.8,23,1,-0.0000,26.5457,1.0266,0.000,0.000056,0.00283,,
2712,108.7,24,1,-0.0001,33.8275,1.0055,0.000,0.000056,0.00282,,
2713,105.5,36,1,0.0001,23.7100,1.0404,0.000,0.000056,0.00282,,
2714,100.0,1,1,0.0000,0.0000,0.0000,0.000,0.000056,0.00281,,
2715,88.3,65,1,-0.0087,15.0002,1.0477,0.000,0.000056,0.00281,,
2716,103.6,25,1,-0.0001,22.0999,1.0644,0.000,0.000056,0.00280,,
2717,71.0,91,1,-0.0084,49.6253,1.0699,0.000,0.000055,0.00279,,
2718,105.1,40,1,-0.0002,20.5007,1.0440,0.000,0.000055,0.00279,,
2719,94.7,44,1,0.0000,28.8734,1.0784,0.000,0.000055,0.00278,,
2720,100.6,35,1,0.0000,17.1372,1.0530,0.000,0.000055,0.00277,,
2721,87.8,63,1,0.0000,27.9369,1.0935,0.000,0.000055,0.00277,,
2722,100.8,50,1,0.0003,30.1697,1.0508,0.000,0.000055,0.00276,,
2723,100.3,65,1,0.0021,12.9040,1.0690,0.000,0.000055,0.00275,,
2724,100.3,8,1,0.0008,133.5465,1.0683,0.000,0.000055,0.00275,,
2725,105.5,16,1,0.0001,38.1615,0.9248,0.000,0.000055,0.00274,,
2726,102.8,33,1,0.0000,19.8737,1.0100,0.000,0.000055,0.00274,,
2727,96.4,54,1,-0.0002,12.5359,1.0851,0.000,0.000055,0.00273,,
2728,94.9,42,1,0.0001,27.2436,1.0868,0.000,0.000054,0.00272,,
2729,108.6,55,1,-0.0000,23.5216,1.0285,0.000,0.000054,0.00272,,
2730,103.8,23,1,0.0003,54.8080,1.1169,0.000,0.000054,0.00271,,
2731,99.9,32,1,-0.0001,18.3561,1.0446,0.000,0.000054,0.00270,,
2732,104.0,21,1,-0.0001,26.7161,1.0292,0.000,0.000054,0.00270,,
2733,86.5,86,1,-0.0050,9.7725,1.1005,0.000,0.000054,0.00269,,
2734,102.8,33,1,-0.0000,20.1312,1.0126,0.000,0.000054,0.00268,,
2735,85.2,69,1,-0.0126,11.9016,1.0878,0.000,0.000054,0.00268,,
2736,96.0,81,1,-0.0176,9.2543,1.0673,0.000,0.000054,0.00267,,
2737,105.4,27,1,0.0000,33.9183,1.0265,0.000,0.000054,0.00267,,
2738,91.5,76,1,0.0071,7.3873,1.0979,0.000,0.000054,0.00266,,
2739,105.6,25,1,-0.0002,25.3133,1.0062,0.000,0.000053,0.00265,,
2740,100.9,2,1,0.0000,0.0000,0.0000,0.000,0.000053,0.00265,,
2741,93.7,54,1,-0.0002,11.8943,1.0860,0.000,0.000053,0.00264,,
2742,102.7,24,1,0.0001,26.6766,0.9935,0.000,0.000053,0.00263,,
2743,102.3,8,1,0.0006,133.0540,1.0426,0.000,0.000053,0.00263,,
2744,108.1,10,1,-0.0000,63.7201,0.8887,0.000,0.000053,0.00262,,
2745,98.0,81,1,-0.0275,8.9321,1.0445,0.000,0.000053,0.00261,,
2746,108.3,48,1,-0.0005,18.7945,1.0025,0.000,0.000053,0.00261,,
2747,102.9,42,1,-0.0001,16.5287,0.9883,0.000,0.000053,0.00260,,
2748,93.7,54,1,-0.0010,14.9764,1.0124,0.000,0.000053,0.00260,,
2749,99.6,65,1,0.0082,13.5414,1.0508,0.000,0.000053,0.00259,,
2750,77.6,200,1,-0.0001,14.9231,1.0274,0.000,0.000053,0.00258,-116.6,0.00
2751,33.7,154,1,0.0312,40.9746,1.1255,0.000,0.000052,0.00258,,
2752,104.6,35,1,0.0000,39.6648,1.0874,0.000,0.000052,0.00257,,
2753,107.2,9,1,-0.0001,66.2678,0.9049,0.000,0.000052,0.00256,,
2754,90.5,46,1,-0.0001,17.2989,1.0811,0.000,0.000052,0.00256,,
2755,103.5,33,1,-0.0002,19.6309,0.9876,0.000,0.000052,0.00255,,
2756,102.5,26,1,-0.0002,25.1684,1.0164,0.000,0.000052,0.00255,,
2757,84.7,84,1,-0.0032,41.5535,1.0294,0.000,0.000052,0.00254,,
2758,102.6,35,1,-0.0003,16.7757,0.9992,0.000,0.000052,0.00253,,
2759,106.9,42,1,0.0001,19.2443,0.9950,0.000,0.000052,0.00253,,
2760,100.6,75,1,0.0451,11.3139,1.0196,0.000,0.000052,0.00252,,
2761,102.0,41,1,-0.0002,23.3193,1.0286,0.000,0.000052,0.00251,,
2762,102.5,26,1,-0.0003,23.2602,1.0238,0.000,0.000051,0.00251,,
2763,92.6,55,1,-0.0003,32.2627,1.0560,0.000,0.000051,0.00250,,
2764,102.5,6,1,0.0000,0.0000,0.0000,0.000,0.000051,0.00249,,
2765,100.1,30,1,0.0002,22.4022,1.0406,0.000,0.000051,0.00249,,
2766,91.6,45,1,0.0002,29.8240,1.1019,0.000,0.000051,0.00248,,
2767,70.1,110,1,-0.0058,19.6098,1.0864,0.000,0.000051,0.00248,,
2768,79.5,96,1,-0.0017,48.4982,1.0237,0.000,0.000051,0.00247,,
2769,96.9,22,1,-0.0003,25.0101,1.0688,0.000,0.000051,0.00246,,
2770,105.6,25,1,0.0001,25.7448,1.0233,0.000,0.000051,0.00246,,
2771,99.7,14,1,0.0001,37.2520,1.0588,0.000,0.000051,0.00245,,
2772,107.0,51,1,-0.0004,20.9975,0.9999,0.000,0.000051,0.00244,,
2773,110.7,24,1,0.0002,38.9722,0.8984,0.000,0.000050,0.00244,,
2774,102.5,6,1,0.0000,0.0000,0.0000,0.000,0.000050,0.00243,,
2775,102.4,37,1,-0.0000,16.3698,1.0189,0.000,0.000050,0.00243,,
2776,105.5,16,1,-0.0001,34.5877,0.9764,0.000,0.000050,0.00242,,
2777,105.9,12,1,-0.0000,54.9437,0.8578,0.000,0.000050,0.00241,,
2778,81.2,89,1,0.0026,11.6842,1.0482,0.000,0.000050,0.00241,,
2779,108.4,17,1,-0.0008,39.3155,0.9457,0.000,0.000050,0.00240,,
2780,114.1,30,1,-0.0003,35.1393,0.8829,0.000,0.000050,0.00239,,
2781,91.2,49,1,-0.0004,104.4292,1.0822,0.000,0.000050,0.00239,,
2782,91.9,72,1,0.1024,10.0012,0.9806,0.000,0.000050,0.00238,,
2783,87.2,49,1,0.0002,35.2710,1.0911,0.000,0.000050,0.00237,,
2784,79.1,100,1,0.0105,7.9556,1.0457,0.000,0.000049,0.00237,,
2785,100.0,1,1,0.0000,0.0000,0.0000,0.000,0.000049,0.00236,,
2786,99.2,9,1,-0.0005,57.3438,0.9764,0.000,0.000049,0.00236,,
2787,100.7,44,1,0.0001,26.3371,1.0538,0.000,0.000049,0.00235,,
2788,102.9,22,1,-0.0002,25.0767,0.9898,0.000,0.000049,0.00234,,
2789,99.7,31,1,0.0007,36.7114,1.0483,0.000,0.000049,0.00234,,
2790,79.2,109,1,0.0122,54.4731,1.0924,0.000,0.000049,0.00233,,
2791,109.9,12,1,-0.0001,57.9970,0.8603,0.000,0.000049,0.00232,,
2792,76.8,93,1,-0.0090,18.2759,1.0229,0.000,0.000049,0.00232,,
2793,105.3,38,1,-0.0004,19.3920,1.0275,0.000,0.000049,0.00231,,
2794,98.5,43,1,-0.0001,13.1557,1.0782,0.000,0.000049,0.00230,,
2795,109.9,12,1,-0.0006,59.3472,0.8795,0.000,0.000048,0.00230,,
2796,87.0,91,1,0.0292,9.8981,1.0682,0.000,0.000048,0.00229,,
2797,96.5,66,1,-0.0023,9.2528,1.0563,0.000,0.000048,0.00229,,
2798,104.8,13,1,0.0000,42.7852,0.9865,0.000,0.000048,0.00228,,
2799,103.8,43,1,-0.0000,16.9972,1.0466,0.000,0.000048,0.00227,,
2800,98.9,200,1,-0.0001,23.5641,1.0268,0.000,0.000048,0.00227,-75.4,0.00
2801,94.0,81,1,0.0109,18.4067,1.0229,0.000,0.000048,0.00226,,
2802,98.4,17,1,0.0003,64.0882,1.0602,0.000,0.000048,0.00225,,
2803,100.2,19,1,0.0009,55.8179,1.0857,0.000,0.000048,0.00225,,
2804,94.5,46,1,-0.0001,13.5673,1.0923,0.000,0.000048,0.00224,,
2805,108.2,36,1,-0.0001,29.4051,0.9535,0.000,0.000048,0.00224,,
2806,-89.3,200,0,0.0135,27.1690,1.1259,0.000,0.000047,0.00223,,
2807,103.5,16,1,0.0004,66.9979,1.0523,0.000,0.000047,0.00222,,
2808,77.0,111,1,-0.0061,9.9124,1.0448,0.000,0.000047,0.00222,,
2809,83.7,94,1,0.0271,10.2722,1.0277,0.000,0.000047,0.00221,,
2810,92.3,68,1,-0.0083,17.9546,1.1070,0.000,0.000047,0.00220,,
2811,112.7,24,1,-0.0002,43.0888,0.9549,0.000,0.000047,0.00220,,
2812,102.3,68,1,-0.0048,11.4960,1.0709,0.000,0.000047,0.00219,,
2813,111.3,18,1,0.0006,45.8734,0.9443,0.000,0.000047,0.00218,,
2814,96.3,48,1,-0.0001,11.6966,1.0735,0.000,0.000047,0.00218,,
2815,99.7,74,1,0.0582,6.2166,1.0792,0.000,0.000047,0.00217,,
2816,106.2,59,1,-0.0001,16.7730,1.0461,0.000,0.000047,0.00217,,
2817,99.3,18,1,-0.0002,28.8488,1.0278,0.000,0.000046,0.00216,,
2818,99.0,31,1,-0.0000,17.8054,1.0541,0.000,0.000046,0.00215,,
2819,103.6,25,1,-0.0001,25.4656,0.9867,0.000,0.000046,0.00215,,
2820,108.8,33,1,-0.0008,102.6460,0.9551,0.000,0.000046,0.00214,,
2821,11.1,97,1,0.0076,137.7718,1.0346,0.000,0.000046,0.00213,,
2822,101.1,20,1,-0.0002,26.2525,1.0615,0.000,0.000046,0.00213,,
2823,102.6,35,1,-0.0002,17.9510,1.0245,0.000,0.000046,0.00212,,
2824,108.9,22,1,-0.0002,30.5122,0.9814,0.000,0.000046,0.00211,,
2825,98.7,21,1,-0.0006,24.0073,1.0226,0.000,0.000046,0.00211,,
2826,89.0,71,1,0.0128,21.7356,1.0500,0.000,0.000046,0.00210,,
2827,97.5,73,1,-0.0640,14.0666,1.0833,0.000,0.000046,0.00210,,
2828,81.5,76,1,-0.0232,11.9078,1.0294,0.000,0.000045,0.00209,,
2829,105.0,31,1,0.0001,18.5362,1.0264,0.000,0.000045,0.00208,,
2830,83.3,78,1,-0.0526,17.4340,1.0734,0.000,0.000045,0.00208,,
2831,100.0,41,1,-0.0000,13.7879,1.0383,0.000,0.000045,0.00207,,
2832,96.6,15,1,0.0004,96.0506,1.0289,0.000,0.000045,0.00206,,
2833,103.7,34,1,0.0000,16.5485,1.0325,0.000,0.000045,0.00206,,
2834,88.3,88,1,0.0171,9.5559,1.0143,0.000,0.000045,0.00205,,
2835,105.2,29,1,-0.0000,19.5425,1.0233,0.000,0.000045,0.00205,,
2836,81.2,89,1,0.0090,39.8917,1.0786,0.000,0.000045,0.00204,,
2837,79.9,72,1,-0.0600,34.1081,1.1119,0.000,0.000045,0.00203,,
2838,104.2,19,1,0.0001,27.4172,0.9876,0.000,0.000045,0.00203,,
2839,84.6,92,1,-0.0177,24.7832,1.0747,0.000,0.000044,0.00202,,
2840,47.4,127,1,-0.0006,29.3737,1.1097,0.000,0.000044,0.00201,,
2841,95.9,69,1,-0.0033,17.4707,1.0634,0.000,0.000044,0.00201,,
2842,110.7,24,1,-0.0001,33.3685,0.9559,0.000,0.000044,0.00200,,
2843,95.2,69,1,-0.0013,71.2718,1.0159,0.000,0.000044,0.00199,,
2844,38.8,153,1,-0.0164,80.0366,1.0599,0.000,0.000044,0.00199,,
2845,92.6,95,1,-0.0021,8.6265,1.0376,0.000,0.000044,0.00198,,
2846,102.4,37,1,-0.0003,31.6837,1.0246,0.000,0.000044,0.00198,,
2847,104.4,37,1,0.0001,33.2545,1.0309,0.000,0.000044,0.00197,,
2848,116.0,21,1,0.0006,90.0287,0.9476,0.000,0.000044,0.00196,,
2849,33.6,185,1,0.0013,23.2740,1.1084,0.000,0.000044,0.00196,,
2850,98.1,200,1,-0.0003,50.2023,0.9977,0.000,0.000044,0.00195,-96.6,0.00
2851,103.7,34,1,-0.0000,17.9835,1.0249,0.000,0.000043,0.00194,,
2852,104.5,26,1,0.0001,25.6256,0.9804,0.000,0.000043,0.00194,,
2853,104.6,55,1,-0.0001,14.6276,0.9962,0.000,0.000043,0.00193,,
2854,102.8,73,1,0.0398,8.4741,1.0071,0.000,0.000043,0.00192,,
2855,111.6,25,1,0.0001,40.2143,0.9230,0.000,0.000043,0.00192,,
2856,96.7,44,1,-0.0002,68.8638,1.0639,0.000,0.000043,0.00191,,
2857,79.2,89,1,0.0057,18.1440,1.1087,0.000,0.000043,0.00191,,
2858,97.1,60,1,-0.0010,12.1368,1.0666,0.000,0.000043,0.00190,,
2859,107.4,47,1,0.0006,31.4756,1.0014,0.000,0.000043,0.00189,,
2860,107.2,49,1,0.0001,14.2385,0.9949,0.000,0.000043,0.00189,,
2861,103.7,14,1,0.0000,36.0211,0.9763,0.000,0.000043,0.00188,,
2862,66.4,157,1,-0.0104,9.7362,1.0055,0.000,0.000042,0.00187,,
2863,93.9,52,1,0.0003,11.6926,1.0976,0.000,0.000042,0.00187,,
2864,107.5,13,1,-0.0009,47.0122,0.9165,0.000,0.000042,0.00186,,
2865,101.8,40,1,-0.0002,17.3404,1.0122,0.000,0.000042,0.00186,,
2866,98.5,46,1,-0.0006,101.9181,1.0803,0.000,0.000042,0.00185,,
2867,67.2,109,1,0.0024,20.8578,1.1112,0.000,0.000042,0.00184,,
2868,101.1,57,1,-0.0006,14.8574,1.0829,0.000,0.000042,0.00184,,
2869,102.4,17,1,-0.0001,29.6227,1.0135,0.000,0.000042,0.00183,,
2870,70.0,141,1,0.0175,13.5242,1.1014,0.000,0.000042,0.00182,,
2871,101.6,25,1,0.0000,20.1611,1.0604,0.000,0.000042,0.00182,,
2872,78.6,135,1,-0.0045,23.0546,1.0858,0.000,0.000042,0.00181,,
2873,82.3,102,1,-0.0049,11.4333,1.1032,0.000,0.000041,0.00180,,
2874,80.4,117,1,0.0033,8.6490,0.9959,0.000,0.000041,0.00180,,
2875,100.1,30,1,-0.0000,24.6416,1.0560,0.000,0.000041,0.00179,,
2876,93.4,67,1,-0.0013,17.7674,1.0909,0.000,0.000041,0.00179,,
2877,72.4,94,1,-0.0014,54.9056,1.0981,0.000,0.000041,0.00178,,
2878,104.5,46,1,-0.0003,26.6280,1.0343,0.000,0.000041,0.00177,,
2879,103.3,18,1,-0.0001,29.4875,1.0170,0.000,0.000041,0.00177,,
2880,104.5,26,1,-0.0000,19.8982,1.0058,0.000,0.000041,0.00176,,
2881,96.1,70,1,0.0090,40.4495,1.0427,0.000,0.000041,0.00175,,
2882,103.8,23,1,-0.0001,22.1958,1.0291,0.000,0.000041,0.00175,,
2883,102.8,53,1,-0.0002,11.9839,1.0524,0.000,0.000041,0.00174,,
2884,106.4,37,1,-0.0001,16.8723,0.9853,0.000,0.000040,0.00173,,
2885,100.0,1,1,0.0000,0.0000,0.0000,0.000,0.000040,0.00173,,
2886,76.9,102,1,-0.0132,13.5627,1.1102,0.000,0.000040,0.00172,,
2887,105.0,11,1,-0.0001,47.1367,0.8580,0.000,0.000040,0.00172,,
2888,90.4,154,1,0.0114,19.2325,1.0476,0.000,0.000040,0.00171,,
2889,97.8,43,1,-0.0000,15.8122,0.9752,0.000,0.000040,0.00170,,
2890,97.5,36,1,-0.0003,18.6041,0.9945,0.000,0.000040,0.00170,,
2891,103.3,38,1,-0.0003,15.5169,1.0038,0.000,0.000040,0.00169,,
2892,106.8,13,1,0.0000,44.0977,0.9161,0.000,0.000040,0.00168,,
2893,85.7,114,1,0.0030,9.5416,1.0474,0.000,0.000040,0.00168,,
2894,42.2,79,1,-0.0189,57.8927,1.0287,0.000,0.000040,0.00167,,
2895,94.5,66,1,0.0013,47.9591,1.0263,0.000,0.000039,0.00166,,
2896,113.7,34,1,0.0000,32.7187,0.9721,0.000,0.000039,0.00166,,
2897,89.9,72,1,-0.0359,13.1713,1.0185,0.000,0.000039,0.00165,,
2898,99.8,23,1,0.0005,53.8581,1.0549,0.000,0.000039,0.00165,,
2899,104.9,22,1,-0.0001,23.3973,1.0081,0.000,0.000039,0.00164,,
2900,88.9,200,1,0.0001,12.4759,1.1057,0.000,0.000039,0.00163,-116.2,0.00
2901,99.9,32,1,-0.0000,16.6889,1.0436,0.000,0.000039,0.00163,,
2902,100.2,19,1,0.0002,59.7721,1.0814,0.000,0.000039,0.00162,,
2903,88.8,93,1,0.0145,10.3419,1.0064,0.000,0.000039,0.00161,,
2904,112.7,24,1,0.0000,52.9678,0.9154,0.000,0.000039,0.00161,,
2905,106.8,13,1,0.0000,44.1762,0.9339,0.000,0.000039,0.00160,,
2906,86.3,88,1,-0.0062,36.5233,1.0822,0.000,0.000038,0.00160,,
2907,98.9,22,1,0.0000,22.5080,1.0824,0.000,0.000038,0.00159,,
2908,105.5,56,1,-0.0001,20.0007,0.9949,0.000,0.000038,0.00158,,
2909,101.3,18,1,-0.0000,27.2547,1.0311,0.000,0.000038,0.00158,,
2910,27.0,191,1,0.0003,28.9082,1.1243,0.000,0.000038,0.00157,,
2911,84.5,66,1,-0.0094,12.8385,1.0894,0.000,0.000038,0.00156,,
2912,66.7,104,1,-0.0044,25.6553,1.1154,0.000,0.000038,0.00156,,
2913,111.6,45,1,0.0004,31.7606,0.9801,0.000,0.000038,0.00155,,
2914,103.7,54,1,-0.0001,14.1821,1.0102,0.000,0.000038,0.00154,,
2915,77.3,115,1,-0.0016,15.4826,1.0919,0.000,0.000038,0.00154,,
2916,100.3,8,1,-0.0006,324.3434,0.9460,0.000,0.000038,0.00153,,
2917,101.2,69,1,0.0011,9.5953,1.0323,0.000,0.000037,0.00153,,
2918,103.6,25,1,0.0000,19.9553,0.9940,0.000,0.000037,0.00152,,
